policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,none,0.0,17,6134624,16,7.673893783871535e-05,0,0,16,-0.7183395638464207,-1964.6587071199608,2735,174,814,0.05952468007312614,16,60.58611111111111,0.2640869286140021,1.1140096091870346,0.9927536231884058,19,138,0.13842952628572114,532,591,8.78089037641557,9.754710925679703,0.0,80.81818181818181,0
policy,none,0.0,18,6142543,22,7.226780431245577e-05,0,0,22,-1.3598472426236905,-4467.098192018823,3285,396,1807,0.11001522070015221,41,100.10694444444445,0.4095619961985099,7.585278528070651,0.9740932642487047,37,193,0.6481294517664615,778,1349,7.771688610791236,13.475588606629021,0.0,62.38461538461539,0
policy,none,0.0,19,6150462,19,5.888784401448484e-05,0,0,19,-0.7426320190396216,-2649.71104393337,3568,187,855,0.047926008968609865,21,93.92222222222222,0.22358925825150835,3.548920024920476,0.9761904761904762,28,168,1.195512710924264,782,959,8.32603809298474,10.210576126818882,0.0,88.425,0
policy,none,0.0,20,6158381,26,4.847822575301942e-05,0,0,26,-1.0042736263508456,-4268.162911991094,4250,379,1744,0.08207058823529412,38,153.16666666666666,0.2480957562568009,1.850592383137865,0.990909090909091,35,220,0.11661551822356175,720,1478,4.70076169749728,9.649619151251361,0.0,75.2909090909091,0
policy,none,0.0,21,6166300,17,5.701430381926289e-05,0,0,17,-0.7265493188553098,-2255.2090857268818,3104,188,857,0.05521907216494845,22,73.09166666666667,0.300991905141945,4.50303868510279,0.9859154929577465,26,142,0.7213026878203327,744,847,10.178998973891233,11.588188347964884,0.0,70.74418604651163,0
policy,none,0.0,22,6174219,27,4.4774238873528314e-05,0,0,27,-0.9252213784933039,-3929.4151944610617,4247,338,1532,0.07214504356016012,36,158.95277777777778,0.22648235849221465,3.6367550329464096,0.9910313901345291,34,223,0.6275737052929727,838,1345,5.272006011568775,8.461632560334131,0.0,69.8,0
policy,none,0.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.9820027204279147,-2425.546719456949,2470,209,967,0.0782995951417004,21,51.28611111111111,0.40946758381628123,3.66793447701534,0.9758064516129032,24,124,0.9882519682419264,586,772,11.426095434111467,15.052808319341386,0.0,71.8529411764706,0
policy,none,0.0,24,6190057,26,6.512842724014486e-05,0,0,26,-1.463790451529486,-5216.949169251088,3564,474,2272,0.12749719416386082,38,128.39305555555555,0.2959661629328343,2.294742736138864,0.9909502262443439,35,221,0.40283228015130035,756,1222,5.888168925716387,9.517648713261146,0.0,56.83870967741935,0
policy,none,0.0,25,6197976,23,9.191914932803656e-05,0,0,23,-1.5125657300109645,-4667.777842813836,3086,404,1906,0.12352559948152948,36,98.30972222222222,0.3661896218018451,8.562922727881586,0.9538461538461539,45,195,2.2990127385448713,803,1313,8.168062952968933,13.355749261828405,0.0,41.14666666666667,0
policy,none,0.0,26,6205895,29,5.801971486739717e-05,0,0,29,-1.6664437607687759,-6835.752306673518,4102,620,2921,0.14241833252072159,59,164.86666666666667,0.357864941366761,3.104164753790011,0.9881889763779528,55,254,0.3277604202566736,1056,1811,6.405175899716943,10.984634047715325,0.0,49.9390243902439,0
policy,none,0.0,27,6213814,23,8.963640512817955e-05,0,0,23,-1.0969575102407796,-3170.207204595853,2890,278,1307,0.09044982698961938,20,92.05,0.21727322107550245,3.3752499502960904,0.9845360824742269,30,194,0.5787405877333467,676,917,7.343834872351983,9.961977186311787,0.0,66.47619047619048,0
policy,none,0.0,28,6221733,21,7.911753872348533e-05,0,0,21,-1.6254964292972887,-4996.776023659865,3074,450,2124,0.13819128171763176,37,89.40277777777777,0.41385738698151314,5.622186236602116,0.9782608695652174,39,184,1.404118018167019,799,1157,8.937082491844027,12.941432344259749,0.0,51.847457627118644,0
policy,none,0.0,29,6229652,17,6.323080241592448e-05,0,0,17,-0.6418376296582682,-1901.7648966774486,2963,154,712,0.04805939925750928,17,69.76527777777778,0.24367422508012979,0.8711588604572325,1.0,19,140,0.4813831553785511,565,949,8.098584539427844,13.602755270649597,0.0,75.43243243243244,0
policy,none,0.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.7026575637823949,-2417.844676975221,3441,212,967,0.05620459168846265,21,76.27638888888889,0.2753145541615834,2.947596177710192,0.9927007299270073,24,137,0.17846440018545565,677,737,8.875616817494857,9.662229829385094,0.0,100.23529411764706,0
policy,none,0.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.5517556963896935,-1547.1229726767006,2804,131,594,0.042368045649072754,16,58.233333333333334,0.274756725815684,0.7405975478913542,1.0,20,132,0.051456407019250756,597,590,10.25186033199771,10.13165426445335,0.0,70.76923076923077,0
policy,none,0.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.9153133515489753,-3566.9761309863566,3897,310,1440,0.07390300230946882,31,108.00416666666666,0.28702596350449444,5.057688589377304,0.9830508474576272,29,177,0.8427002901810363,759,1066,7.027506654835848,9.869989583735196,0.0,63.78333333333333,0
policy,none,0.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.746780099582353,-3007.2834610181358,4027,251,1168,0.05800844300968463,26,122.77777777777777,0.21176470588235294,2.7722216311282697,0.9845360824742269,30,194,0.6131735542415797,949,916,7.729411764705882,7.460633484162896,0.0,75.33962264150944,0
policy,none,0.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.8627772149084425,-3265.611758428455,3785,288,1352,0.07143989431968296,23,89.17916666666666,0.25790776993879366,4.3477537473984444,0.9926470588235294,26,136,0.9281091162638965,723,844,8.10727468111947,9.464093818623558,0.0,80.31111111111112,0
policy,none,0.0,35,6277166,27,8.846309314320015e-05,0,0,27,-1.686795801556025,-5289.791633679694,3136,472,2208,0.14081632653061224,44,117.27083333333333,0.37519985787884175,4.923300703551621,0.9746835443037974,45,237,1.2191468042520568,849,1335,7.239651803162196,11.383904778823949,0.0,48.65625,0
policy,none,0.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.9618792226307152,-2447.9826215951703,2545,211,966,0.07591355599214146,28,66.9263888888889,0.41837009981945333,3.8886016748159316,0.9821428571428571,31,168,1.0557634899408153,695,719,10.384543549090003,10.743146491792391,0.0,47.32692307692308,0
policy,none,0.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.7223173415142383,-3043.122959799486,4213,266,1229,0.05834322335627819,29,134.30138888888888,0.21593224195166347,2.0517790727930962,0.995049504950495,31,202,0.1651413211474595,671,1055,4.996225322398834,7.855466043413964,0.0,78.86792452830188,0
policy,none,0.0,38,6300923,30,4.806059630494031e-05,0,0,30,-1.1471150743757572,-5709.191725168143,4977,504,2317,0.0931082981715893,56,206.98472222222222,0.27055136919659933,6.9046911771025234,0.9644128113879004,54,281,0.6792256171667032,1128,1513,5.4496775795315004,7.309718242758121,0.0,57.94117647058823,0
policy,none,0.0,39,6308842,25,7.80374677263863e-05,1,5,25,-1.1699522851697308,-3911.15048932241,3343,341,1584,0.094765180975172,41,115.78472222222223,0.3541054399328255,6.324985620183952,0.9571428571428572,43,210,1.2424742023863766,767,1383,6.62436274215798,11.944581059197505,0.0,51.323076923076925,0
policy,none,0.0,40,6316761,26,6.845084422527737e-05,0,0,26,-1.5788699787370728,-5964.970779668661,3778,525,2441,0.12922181048173637,52,136.11388888888888,0.38203301973429116,5.480730773549567,0.9734513274336283,55,226,0.7071025856991604,1093,1684,8.030040203261159,12.371992408318198,0.0,50.945945945945944,0
policy,none,0.0,41,6324680,23,9.827900924568421e-05,0,0,23,-1.333505181893949,-3376.4351205554785,2532,298,1385,0.10939968404423381,30,80.63055555555556,0.3720673855376029,2.8781137553413165,0.9835164835164835,32,182,0.8509599894386605,584,1134,7.24291177179867,14.06414717332139,0.0,49.44897959183673,0
policy,none,0.0,42,6332599,16,9.759533085868229e-05,0,0,16,-0.8438334734690027,-1954.3183245542102,2316,168,782,0.06753022452504318,21,51.27777777777778,0.409534127843987,1.7906691204170126,0.9852941176470589,24,136,0.38640232174798544,567,673,11.057421451787649,13.124593716143012,0.0,61.19444444444444,0
policy,none,0.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.9779060363599487,-2444.7650908998717,2500,214,986,0.07888,23,51.89861111111111,0.4431717825889154,2.21465571744764,0.9849624060150376,26,133,0.45228559030391385,527,827,10.154414322798191,15.934915834827523,0.0,59.853658536585364,0
policy,none,0.0,44,6348437,27,6.268754082667058e-05,0,0,27,-1.3386373208111275,-5286.278779883142,3949,466,2175,0.1101544694859458,44,147.76388888888889,0.29777234702509636,6.8012826580389945,0.9742489270386266,45,233,1.2030558889021594,871,1567,5.894538960428612,10.604756086098318,0.0,55.46478873239437,0
policy,none,0.0,45,6356356,21,9.49900608757535e-05,0,0,21,-1.1709659749722625,-3375.894905845033,2883,287,1319,0.09150190773499826,29,83.84583333333333,0.34587288177707104,3.205858544608199,0.9827586206896551,30,174,0.6895701350393584,753,1166,8.980768275108085,13.906475177657407,0.0,64.54545454545455,0
policy,none,0.0,46,6364275,28,8.21596581286479e-05,0,0,28,-1.4019849707169718,-4525.607485474385,3228,399,1824,0.11301115241635688,51,125.21944444444445,0.4072849885756117,7.670151750061607,0.9646017699115044,53,226,1.3318467928756215,910,1338,7.267241953015817,10.685241464983696,0.0,42.373333333333335,0
policy,none,0.0,47,6372194,20,6.907355148350297e-05,0,0,20,-1.5622187624306614,-4846.002601059911,3102,418,1949,0.1256608639587363,36,85.94166666666666,0.4188887811500049,9.462768896794737,0.9567901234567902,38,162,4.015542568687983,693,1220,8.063609037137594,14.19567536119461,0.0,51.18333333333333,0
policy,none,0.0,48,6380113,18,7.08822540889503e-05,0,0,18,-0.7457847238767039,-2596.076623814806,3481,227,1037,0.05958058029301925,25,86.76527777777778,0.2881336940340318,3.700995259713026,0.983957219251337,28,187,0.28238262202067427,613,837,7.0650381777144595,9.646716076259384,0.0,71.0,0
policy,none,0.0,49,6388032,17,4.9499798499020196e-05,1,5,17,-0.6580423933274804,-2280.1168928797197,3465,203,958,0.055295815295815294,17,81.60833333333333,0.20831205963443275,1.339676138713401,1.0,15,147,0.24136346384692617,315,772,3.8598999285203717,9.459818237516593,0.0,135.0,0
policy,none,0.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.5887190788627059,-1559.516839907308,2649,129,570,0.04303510758776897,15,58.68194444444445,0.2556152517100187,1.122017081876196,1.0,19,133,0.17196844882580173,339,773,5.776904688646423,13.172705971456296,0.0,62.357142857142854,0
policy,none,0.0,51,6403870,22,5.549489229554871e-05,0,0,22,-0.8545907431829852,-3000.468099315461,3511,264,1222,0.06960979777841071,26,107.04444444444445,0.2428897654141582,6.1275543079164585,0.9705882352941176,28,170,0.812206185275491,807,914,7.538924641893294,8.5385094457131,0.0,80.6046511627907,0
policy,none,0.0,52,6411789,28,8.284697292497762e-05,0,0,28,-1.403104472893841,-5131.153057372777,3657,446,2055,0.11238720262510254,58,141.86805555555554,0.4088305839737628,11.98282071563391,0.9601593625498008,63,251,2.7993523732771464,1075,1412,7.577463409858535,9.952910078809536,0.0,38.351063829787236,0
policy,none,0.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.5650651581300221,-1889.012823628664,3343,158,717,0.042895602752019146,18,74.09027777777777,0.24294685537538666,1.1284769451542416,1.0,22,143,0.3618976639555864,544,756,7.342393851345019,10.20376792576624,0.0,91.25,0
policy,none,0.0,54,6427627,24,7.184591920353233e-05,0,0,24,-0.9443564111987669,-3143.762492880695,3329,250,1174,0.07053169119855812,30,110.6986111111111,0.27100611018405835,8.06892035683452,0.9689119170984456,43,193,1.8216176653681995,775,1331,7.00099117975484,12.023637755166055,0.0,43.86666666666667,0
policy,none,0.0,55,6435546,25,6.836864789355187e-05,0,0,25,-1.3773010313663665,-4664.918593237883,3387,414,1941,0.1146147032772365,48,117.30972222222222,0.4091732474574666,5.4120398928568285,0.9716981132075472,42,212,1.4858158705856221,845,1375,7.203154043782485,11.721108651125345,0.0,52.65079365079365,0
policy,none,0.0,56,6443465,20,8.033695135756385e-05,0,0,20,-1.4263759576103343,-4252.026729636406,2981,375,1759,0.11801408923180141,31,82.5625,0.37547312641937924,4.199692380344774,0.9885714285714285,34,175,1.8892967176760371,711,1289,8.611657834973505,15.612414837244511,0.0,55.9622641509434,0
policy,none,0.0,57,6451384,17,7.579433222005831e-05,1,5,17,-0.7321363037844276,-1936.500523509811,2645,166,760,0.05746691871455577,17,62.25277777777778,0.2730801838382937,1.4573353920256373,1.0,20,143,0.2885389440969876,457,676,7.3410378831823655,10.85895319262862,0.0,67.33333333333333,0
policy,none,0.0,58,6459303,30,8.431866422770268e-05,0,0,30,-1.544763930175984,-5837.662892135043,3779,526,2468,0.13061656522889653,53,157.06805555555556,0.3374333489552476,4.8360207249350395,0.9750889679715302,57,281,0.8290809249244309,892,1487,5.6790669295864316,9.467233771631193,0.0,46.8875,0
policy,none,0.0,59,6467222,25,5.033751083768813e-05,0,0,25,-0.7889597660217953,-3644.2051592546723,4619,317,1462,0.0633037453994371,38,160.04444444444445,0.237434046098306,5.704284727258709,0.9794238683127572,41,243,0.382740501990924,914,1080,5.7109136351013605,6.748125520688697,0.0,72.58730158730158,0
policy,none,0.0,60,6475141,29,8.477257044192606e-05,0,0,29,-1.531386643920037,-5127.082483844284,3348,445,2066,0.12341696535244923,49,134.50833333333333,0.3642896970447928,7.327803253212149,0.9715447154471545,53,246,1.4853233346673016,831,1680,6.178055882535159,12.489932470107181,0.0,43.473684210526315,0
policy,none,0.0,61,6483060,29,9.68283710221396e-05,0,0,29,-1.909281424891304,-6466.736186106847,3387,576,2742,0.16191319751992914,51,136.04583333333332,0.37487366390003374,5.658050783166075,0.9703703703703703,50,270,1.2971494057062003,750,1912,5.5128479985299075,14.054087164252245,0.0,43.27272727272727,0
policy,none,0.0,62,6490979,27,6.546765824304334e-05,0,0,27,-1.77299594792865,-6638.096829044865,3744,596,2819,0.15058760683760683,46,140.06666666666666,0.32841504045692527,4.8586782023408555,0.9708333333333333,47,240,1.0423375565381248,847,1704,6.047120418848167,12.16563541170871,0.0,54.2463768115942,0
policy,none,0.0,63,6498898,26,5.920676951901523e-05,0,0,26,-1.3879545333197054,-5429.678134346687,3912,484,2259,0.11549079754601227,45,140.96805555555557,0.3192212577711656,2.0048894566115574,0.9813953488372092,45,215,0.216578677453453,1087,1618,7.710966826605712,11.477777668305466,0.0,69.87272727272727,0
policy,none,0.0,64,6506817,30,7.89462932625641e-05,0,0,30,-1.6137050270256628,-6019.119750805722,3730,532,2488,0.13340482573726542,52,155.04305555555555,0.3353907068824968,6.661886935120822,0.9739776951672863,58,269,1.1536645134103563,1081,1626,6.972256810384212,10.487409411364228,0.0,44.86585365853659,0
policy,none,0.0,65,6514736,29,5.728458187301982e-05,0,0,29,-1.5046920498151473,-5896.888143225562,3919,528,2446,0.12482776218423067,62,157.5402777777778,0.3935501503142935,6.277415065517665,0.9684684684684685,61,222,0.9133319862051044,1033,1469,6.557053310881696,9.324599529220922,0.0,43.07865168539326,0
policy,none,0.0,66,6522655,26,6.11177943023936e-05,0,0,26,-1.0799564569427484,-4731.289237866181,4381,414,1892,0.0863729742068021,45,157.8625,0.28505819938237387,3.8557994538558935,0.9877551020408163,40,245,0.342342076684166,760,1587,4.814316256235648,10.053052498218385,0.0,63.3235294117647,0
policy,none,0.0,67,6530574,19,5.628115579439591e-05,0,0,19,-0.9273900599708894,-3182.8026858200924,3432,276,1263,0.0736013986013986,27,90.34166666666667,0.2988654183193432,6.174718144022333,0.9876543209876543,35,162,1.0259065910025162,739,977,8.180057190296099,10.814500507333271,0.0,64.20754716981132,0
policy,none,0.0,68,6538493,19,9.536760240371122e-05,0,0,19,-1.669474367144674,-4512.589214392054,2703,404,1901,0.14065852756196817,35,71.10555555555555,0.4922259551527463,4.988533195434813,0.9751552795031055,35,161,1.381760999080159,524,1162,7.369325728572544,16.341901711071177,0.0,51.09803921568628,0
policy,none,0.0,69,6546412,15,8.099109893422256e-05,1,5,15,-1.1376384705880385,-3166.047863646511,2783,277,1293,0.09292130794107079,26,57.78194444444444,0.44996755041703723,4.803408384915356,0.9859154929577465,29,142,1.1513884375292727,637,979,11.024204985217413,16.943008917626134,0.0,53.529411764705884,0
policy,none,0.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.8361372929486642,-3766.7985047337324,4505,323,1504,0.06677025527192008,33,124.88055555555556,0.2642525079520431,5.153959145430129,0.989247311827957,35,186,0.676061623891065,834,1285,6.678381564606179,10.289832506617435,0.0,83.35185185185185,0
policy,none,0.0,71,6562250,16,7.533981935524961e-05,0,0,16,-0.6597241438185827,-1721.2202912226821,2609,143,653,0.05005749329244921,17,57.78611111111111,0.294188338220449,2.9487975531159054,0.9855072463768116,19,138,0.7317578023823098,494,570,8.548767004758929,9.863961928567996,0.0,93.10714285714286,0
policy,none,0.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.6896917423350161,-2144.9413186619,3110,179,799,0.051382636655948555,22,86.13888888888889,0.25540148339245405,3.4499006378659565,0.9944444444444445,28,180,0.4866684729311178,697,798,8.091583360206386,9.26410835214447,0.0,63.791666666666664,0
policy,none,0.0,73,6578088,19,4.62181382515503e-05,0,0,19,-0.9796409537906663,-3696.185318652184,3773,330,1559,0.08263980917042142,22,99.34166666666667,0.2214579313815955,8.194005590970631,0.9627329192546584,27,161,1.3046228632338244,519,952,5.2243939266840025,9.583088667058133,0.0,84.61363636363636,0
policy,none,0.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.6614791582158918,-2121.363660398365,3207,182,844,0.05263486124103524,22,88.83888888888889,0.24763929710462135,1.5656859858273378,0.9886363636363636,20,176,0.20587472526618658,586,729,6.596210368332187,8.205865799512226,0.0,78.375,0
policy,none,0.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.6661095085903871,-1637.2971721151714,2458,135,615,0.0500406834825061,14,54.43333333333333,0.25719534598897736,1.3753389434190593,0.9852941176470589,17,136,0.3068216242518193,410,732,7.532149418248623,13.447642375995102,0.0,76.78125,0
policy,none,0.0,76,6601845,23,9.431564691957315e-05,0,0,23,-2.173466621894912,-6539.96106528179,3009,592,2855,0.18976404120970422,32,95.8236111111111,0.33394692215152266,4.391139586224539,0.9719626168224299,37,214,1.2813254275418098,648,1628,6.762425173568333,16.989549664458714,0.0,50.50909090909091,0
policy,none,0.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.7053419944559189,-2742.369674444613,3888,226,1049,0.05396090534979424,21,113.15277777777777,0.1855897876518964,6.404608481051413,0.9662921348314607,26,178,0.9197433927108739,599,1025,5.29372775254695,9.058549159199705,0.0,73.80392156862744,0
policy,none,0.0,78,6617683,27,9.822531180978729e-05,0,0,27,-1.9086699315572506,-5882.520729059446,3082,529,2504,0.16249188838416612,47,115.2375,0.4078533463499295,6.9612615241544065,0.9670781893004116,51,243,1.6332180661451314,897,1625,7.783924503742272,14.101312506779477,0.0,40.03947368421053,0
policy,none,0.0,79,6625602,30,8.365525397420205e-05,0,0,30,-1.4825704853929935,-5040.739650336178,3400,441,1998,0.11752941176470588,50,141.29722222222222,0.35386399826999826,9.188030537288038,0.9586466165413534,56,266,1.7111547437496155,947,1591,6.7021841272337666,11.259952424951344,0.0,38.64367816091954,0
policy,none,0.0,80,6633521,28,9.439240867349163e-05,0,0,28,-1.929541458915952,-6431.161682566868,3333,576,2698,0.1618961896189619,56,129.275,0.4331850705859601,9.508015159627652,0.9471544715447154,62,246,2.055476347894468,794,1718,6.141945465093792,13.289499129762135,0.0,36.84444444444444,0
policy,none,0.0,81,6641440,25,8.868914354957028e-05,1,5,25,-1.5657270490166137,-5287.460244529105,3377,465,2146,0.1270950547823512,50,116.92916666666666,0.42760930762926275,6.875025431553456,0.9533898305084746,51,236,1.6431692154233104,937,1689,8.013398424972385,14.444642411716496,0.0,46.06849315068493,0
policy,none,0.0,82,6649359,21,7.808406955517746e-05,0,0,21,-1.0564533410206611,-3054.2066088907313,2891,265,1224,0.08467658249740574,31,84.08333333333333,0.3686818632309217,2.516168923962697,0.9883040935672515,31,171,0.5319148231736684,872,931,10.370664023785928,11.072348860257682,0.0,55.25,0
policy,none,0.0,83,6657278,23,8.687141170215955e-05,1,2,23,-1.3320939507355096,-3893.7106179998946,2923,345,1591,0.10886075949367088,37,93.10416666666667,0.39740434101588723,3.430773823998327,0.9690721649484536,36,194,1.0783670622426635,745,1166,8.001790109644215,12.523607070933094,0.0,54.20754716981132,0
policy,none,0.0,84,6665197,26,5.6706649513614586e-05,0,0,26,-1.0012812635305257,-4035.163492028019,4030,355,1651,0.08193548387096775,38,145.22222222222223,0.26166794185156844,1.6708953613256445,0.9863636363636363,38,220,0.2600854057107221,866,1200,5.96327467482785,8.26319816373374,0.0,62.234375,0
policy,none,0.0,85,6673116,30,8.151157867539578e-05,0,0,30,-2.1002462407292173,-7035.824906442877,3350,640,2985,0.1782089552238806,67,139.24027777777778,0.48118260800175555,4.923722599229906,0.979757085020243,59,247,1.250039971956476,753,1778,5.407917967542119,12.769293686971961,0.0,39.785714285714285,0
policy,none,0.0,86,6681035,22,7.037628509925817e-05,0,0,22,-1.5726308855604114,-5228.997694488368,3325,466,2175,0.13082706766917293,40,101.31944444444444,0.3947909527073338,4.517469939162342,0.97,33,200,0.9456164861943639,780,1510,7.698423577793009,14.903358464701851,0.0,66.46938775510205,0
policy,none,0.0,87,6688954,23,8.954794764748432e-05,0,0,23,-1.038884976310842,-3409.620492252184,3282,291,1340,0.08165752589884218,31,104.5513888888889,0.29650490853780037,5.058886717210524,0.9808612440191388,33,209,0.7456329966198675,605,1287,5.786628053721588,12.309736041553196,0.0,57.714285714285715,0
