policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,lognormal,30.0,22,6174219,27,4.4774238873528314e-05,0,0,27,-0.26184654213043074,-1112.0622644279395,4247,72,346,0.01629385448551919,5,158.95694444444445,0.031455058585046616,7.213373132920915,0.9818181818181818,36,220,0.9505076471624017,563,190,3.541839596676249,1.1952922262317713,31.234848484848484,59.95454545454545,620
policy,lognormal,30.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.16058701777526582,-396.64993390490656,2470,14,63,0.0051012145748987854,2,51.298611111111114,0.038987410315418976,5.724728635622987,0.9478260869565217,24,115,1.5516941757228842,323,166,6.296466765940165,3.235955056179775,30.065217391304348,61.425,396
policy,lognormal,30.0,24,6190057,26,6.512842724014486e-05,0,0,26,-0.15273075480979215,-544.3324101420992,3564,14,62,0.003479236812570146,2,128.39027777777778,0.015577503488711718,7.776693371479418,0.968609865470852,40,223,1.3943121916937538,600,200,4.673251046613515,1.557750348871172,30.235294117647058,42.44444444444444,661
policy,lognormal,30.0,25,6197976,23,9.191914932803656e-05,0,0,23,-0.31475297613552655,-971.3276843542349,3086,50,231,0.014970836033700584,6,98.31111111111112,0.06103074141048824,7.763198239446829,0.9587628865979382,45,194,1.7972387721680383,684,342,6.957504520795659,3.4787522603978296,29.93877551020408,34.52808988764045,828
policy,lognormal,30.0,26,6205895,29,5.801971486739717e-05,0,3,29,-0.23188943531449704,-951.2104636600669,4102,51,233,0.0113603120429059,5,164.88055555555556,0.030324982731607057,6.188294364503755,0.9877049180327869,47,244,0.9293813331416332,670,281,4.063547686035346,1.7042640295163165,29.20855614973262,45.51685393258427,763
policy,lognormal,30.0,27,6213814,23,8.963640512817955e-05,0,0,23,-0.27851485645819435,-804.9079351641817,2890,41,186,0.0128719723183391,5,92.03333333333333,0.05432814197754437,8.343595448681619,0.9368932038834952,38,206,1.6215699497974645,523,263,5.682723650851141,2.857660268018834,30.926174496644297,38.72222222222222,634
policy,lognormal,30.0,28,6221733,21,7.911753872348533e-05,0,0,21,-0.1941340761301113,-596.7681500239621,3074,26,123,0.00800260247234873,2,89.39722222222223,0.02237205978311531,6.191646823987828,0.9680851063829787,34,188,1.4156455659985367,442,246,4.944225212068483,2.751763353323183,29.302158273381295,43.3768115942029,549
policy,lognormal,30.0,29,6229652,17,6.323080241592448e-05,0,0,17,-0.26235362029302944,-777.3537769282462,2963,34,163,0.011002362470469118,3,69.77083333333333,0.042997909823828014,9.218913077645126,0.9632352941176471,23,136,2.1728700705400827,306,174,4.385786802030458,2.493878769782025,29.71875,49.932203389830505,384
policy,lognormal,30.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.07165677980471089,-246.57097930801015,3441,10,50,0.002906131938390003,1,76.26944444444445,0.013111410569253742,1.784221577287238,0.9859154929577465,15,142,0.45543127788598,255,86,3.3434096951597043,1.1275813089558218,31.280701754385966,79.04651162790698,282
policy,lognormal,30.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.07467530371059475,-209.38955160450766,2804,0,0,0.0,0,58.22638888888889,0.0,5.218073824404015,0.9635036496350365,27,137,0.8821511201528272,332,168,5.701882021801874,2.8852896977792617,29.010416666666668,50.851851851851855,403
policy,lognormal,30.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.13800889548354217,-537.8206656993639,3897,21,91,0.004670259173723377,2,108.0125,0.01851637541951163,6.73146468676453,0.9883040935672515,33,171,1.116625893936602,549,192,5.082745052655943,1.7775720402731165,30.470588235294116,54.927536231884055,604
policy,lognormal,30.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.3477004518496172,-1400.1897195984084,4027,78,375,0.018624286069034022,4,122.78888888888889,0.03257623744457515,8.20845052082529,0.9623655913978495,33,186,1.7259586679674732,452,181,3.681114831236992,1.4740747443670257,28.81081081081081,48.10843373493976,519
policy,lognormal,30.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.2149477485649288,-813.5772283182555,3785,59,272,0.014372523117569353,6,89.18333333333334,0.06727714445897963,4.950200337869487,0.9924812030075187,23,133,0.8658954661372193,306,107,3.431134367407961,1.1997757428518034,30.417721518987342,80.15217391304348,333
policy,lognormal,30.0,35,6277166,27,8.846309314320015e-05,0,0,27,-0.4305122160030142,-1350.0863093854525,3136,87,393,0.02506377551020408,9,117.27777777777777,0.07674088109900522,8.382121967746873,0.9482758620689655,49,232,1.8411316497310881,698,328,5.9516816674561825,2.7967787778304123,31.83888888888889,30.558823529411764,843
policy,lognormal,30.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.1712498681857806,-435.8309145328117,2545,18,80,0.006286836935166994,3,66.92777777777778,0.044824437619324316,6.483566149781812,0.9640718562874252,26,167,1.127770346385447,357,180,5.334108076699593,2.689466257159459,30.329896907216494,49.705882352941174,438
policy,lognormal,30.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.27039803093664366,-1139.1869043360798,4213,76,349,0.016567766437218134,7,134.30138888888888,0.052121575643504975,5.026431487201781,0.9851485148514851,27,202,0.8018580208988364,576,191,4.288861081522695,1.4221744211299214,29.18,59.97142857142857,616
policy,lognormal,30.0,38,6300923,30,4.806059630494031e-05,0,0,30,-0.11719962330535545,-583.3025251907541,4977,11,47,0.0018886879646373318,1,207.00694444444446,0.004830755812003086,10.136157653029686,0.969811320754717,53,265,0.9402146404846438,638,253,3.082022208057969,1.2221812204367808,30.18232044198895,49.37,709
policy,lognormal,30.0,39,6308842,25,7.80374677263863e-05,0,0,25,-0.20905541449734,-698.8722506646076,3343,28,123,0.007358659886329644,4,115.78055555555555,0.03454811544828579,7.776014611950697,0.971830985915493,43,213,1.1776941775709406,657,287,5.6745279623809415,2.4788272834145055,28.513227513227513,40.9625,754
policy,lognormal,30.0,40,6316761,26,6.845084422527737e-05,0,0,26,-0.1448498019799484,-547.2425518802451,3778,19,88,0.004658549497088407,2,136.11527777777778,0.014693427752211666,5.780354679439772,0.9777777777777777,37,225,0.8858744154576197,656,283,4.819444302725427,2.079120026937951,31.311377245508982,52.80281690140845,771
policy,lognormal,30.0,41,6324680,23,9.827900924568421e-05,0,0,23,-0.2842189444236803,-719.6423672807584,2532,28,117,0.00924170616113744,4,80.65555555555555,0.049593607934977274,8.485912672146775,0.9573170731707317,37,164,2.446940161761571,629,283,7.798594847775176,3.508747761399642,27.880434782608695,27.844444444444445,727
policy,lognormal,30.0,42,6332599,16,9.759533085868229e-05,0,0,16,-0.1751130739808561,-405.5618793396627,2316,17,76,0.0065630397236614854,2,51.28194444444444,0.03900008125016927,3.190459409799332,0.9774436090225563,23,133,1.1488733292640176,406,184,7.917016493784362,3.5880074750155733,29.855855855855857,50.733333333333334,476
policy,lognormal,30.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.06139732001817409,-153.49330004543523,2500,0,0,0.0,0,51.891666666666666,0.0,3.4110642824483604,0.9855072463768116,21,138,0.5921684061016006,239,169,4.6057491568973825,3.25678496868476,34.08196721311475,60.073170731707314,346
policy,lognormal,30.0,44,6348437,27,6.268754082667058e-05,0,0,27,-0.27204474683440805,-1074.3047052490774,3949,55,258,0.013066599139022538,5,147.7625,0.03383808476440234,7.704231919949268,0.9487179487179487,50,234,1.2871708640653052,715,258,4.838846121309534,1.7460451738431606,30.513089005235603,42.57608695652174,779
policy,lognormal,30.0,45,6356356,21,9.49900608757535e-05,0,0,21,-0.4737308293368735,-1365.7659809782062,2883,94,450,0.031217481789802288,7,83.84722222222223,0.08348517475567334,7.512041168420493,0.9710982658959537,31,173,2.0026026712471943,544,210,6.487990723869471,2.5045552426702002,29.71631205673759,39.15068493150685,610
policy,lognormal,30.0,46,6364275,28,8.21596581286479e-05,0,0,28,-0.5768534410979429,-1862.0829078641598,3228,118,538,0.03333333333333333,12,125.23333333333333,0.09582113388341762,16.04106942271014,0.9212962962962963,57,216,3.3596163275989017,963,338,7.689645994144264,2.698961937716263,30.383966244725737,27.126050420168067,1061
policy,lognormal,30.0,47,6372194,20,6.907355148350297e-05,0,0,20,-0.12737525318424683,-395.1180353775337,3102,11,52,0.003352675693101225,1,85.94444444444444,0.011635423400129283,8.411215911295844,0.975,29,160,1.2108353906875233,475,156,5.526826115061409,1.815126050420168,31.182608695652174,50.85245901639344,516
policy,lognormal,30.0,48,6380113,18,7.08822540889503e-05,0,0,18,-0.1609142994008615,-560.1426762143989,3481,25,124,0.007124389543234703,1,86.77916666666667,0.011523503144956067,9.885090028844896,0.9661016949152542,35,177,1.253717519920456,430,237,4.955106352331109,2.7310702453545876,31.015503875968992,49.768115942028984,537
policy,lognormal,30.0,49,6388032,17,4.9499798499020196e-05,0,0,17,-0.20096068076669252,-696.3287588565896,3465,42,196,0.011313131313131313,4,81.61805555555556,0.0490087637199013,10.415047047254706,0.9785714285714285,25,140,1.7038982071451965,393,122,4.815111035480303,1.4947672934569898,28.06930693069307,61.113207547169814,413
policy,lognormal,30.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.08613786748386501,-228.1792109647584,2649,6,29,0.0021895054737636845,2,58.675,0.03408606731998296,3.1579065101519563,0.9782608695652174,18,138,0.5107922997387161,244,176,4.158500213037921,2.9995739241585,31.17948717948718,75.42857142857143,341
policy,lognormal,30.0,51,6403870,22,5.549489229554871e-05,0,0,22,-0.27509365615762493,-965.8538267694212,3511,50,229,0.013044716604955852,6,107.05277777777778,0.05604712109810841,10.24981355797634,0.9390243902439024,39,164,1.4924359977722654,631,184,5.894288902151068,1.7187783803419912,28.120481927710845,44.44871794871795,649
policy,lognormal,30.0,52,6411789,28,8.284697292497762e-05,0,0,28,-0.6107725758982118,-2233.5953100597603,3657,154,757,0.04140005468963631,7,141.86527777777778,0.04934258833204429,11.252049488635773,0.9565217391304348,48,253,2.181621428096821,784,278,5.526369893188961,1.9596056509011877,29.84065934065934,34.09345794392523,877
policy,lognormal,30.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.05408346064153915,-180.80100892466538,3343,0,0,0.0,0,74.09305555555555,0.0,4.353689365587645,0.9858156028368794,24,141,0.49558796452833487,398,109,5.371623521472623,1.4711230247249143,31.326732673267326,70.56521739130434,403
policy,lognormal,30.0,54,6427627,24,7.184591920353233e-05,0,0,24,-0.30498447047771254,-1015.293302220305,3329,42,183,0.010994292580354462,7,110.69444444444444,0.06323713927227102,14.083440208005067,0.9285714285714286,56,196,2.4107035669171655,776,379,7.010288582183187,3.423839397741531,32.17766497461929,32.55882352941177,954
policy,lognormal,30.0,55,6435546,25,6.836864789355187e-05,0,0,25,-0.2606609494826573,-882.8586358977601,3387,48,220,0.012990847357543548,6,117.32083333333334,0.05114181198281067,7.618122568756274,0.9754901960784313,44,204,1.3960390238746876,537,328,4.5771921724615545,2.79575238839365,30.0,39.9277108433735,695
policy,lognormal,30.0,56,6443465,20,8.033695135756385e-05,0,0,20,-0.2499445082229405,-745.0845790125857,2981,38,176,0.011808118081180811,3,82.5513888888889,0.03634099971398287,6.8744995006118845,0.9562841530054644,34,183,1.6800213934762618,507,187,6.141628951663105,2.2652556488382656,30.84,43.64705882352941,568
policy,lognormal,30.0,57,6451384,17,7.579433222005831e-05,0,0,17,-0.10588195408710206,-280.05776856038494,2645,6,27,0.002041587901701323,1,62.25,0.01606425702811245,4.406098810889331,0.9862068965517241,20,145,0.7542454407631372,268,161,4.305220883534137,2.5863453815261046,28.6125,69.3157894736842,348
policy,lognormal,30.0,58,6459303,30,8.431866422770268e-05,0,0,30,-0.31257532019584516,-1181.222135020099,3779,49,228,0.012066684308017994,5,157.05555555555554,0.0318358684117439,17.68950188054738,0.903448275862069,63,290,2.838871406646493,880,425,5.603112840466927,2.7060488149982316,30.16460905349794,29.015503875968992,1059
policy,lognormal,30.0,59,6467222,25,5.033751083768813e-05,0,0,25,-0.20382148815871054,-941.4514538050839,4619,48,217,0.009395973154362415,5,160.04305555555555,0.03124159297411287,9.930754073342982,0.9713114754098361,45,244,1.0518085739204361,641,262,4.0051722192812695,1.6370594718435143,30.793939393939393,51.41573033707865,736
policy,lognormal,30.0,60,6475141,29,8.477257044192606e-05,0,0,29,-0.2552177661233899,-854.4690809811094,3348,25,103,0.006152927120669056,5,134.53194444444443,0.037165894097849546,10.171639949822415,0.9606986899563319,52,229,2.223913977132097,700,369,5.203225173698936,2.7428429844212965,29.42929292929293,29.954954954954953,870
policy,lognormal,30.0,61,6483060,29,9.68283710221396e-05,0,0,29,-0.37903607299495595,-1283.7951792339159,3387,51,227,0.013404192500738116,7,136.04583333333332,0.05145324798627914,14.114769968352626,0.9333333333333333,71,270,3.1173071148690186,1098,487,8.070809469847784,3.57967596704542,30.2027027027027,23.020408163265305,1286
policy,lognormal,30.0,62,6490979,27,6.546765824304334e-05,0,0,27,-0.384905151512826,-1441.0848872640206,3744,75,356,0.019017094017094015,8,140.05694444444444,0.05711962396247558,12.9655202864469,0.9473684210526315,54,247,3.013461936387785,700,311,4.997967096716613,2.2205253815412385,30.060301507537687,33.9,810
policy,lognormal,30.0,63,6498898,26,5.920676951901523e-05,0,0,26,-0.18999025215250695,-743.2418664206072,3912,30,138,0.00705521472392638,4,140.96805555555557,0.0283752229129925,8.219898073828173,0.958139534883721,43,215,1.073796937074563,656,300,4.65353655773077,2.1281417184744376,30.8546511627907,46.98780487804878,784
policy,lognormal,30.0,64,6506817,30,7.89462932625641e-05,0,0,30,-0.3844212584465282,-1433.8912940055502,3730,80,386,0.0206970509383378,5,155.06805555555556,0.03224390724502683,11.48773223039101,0.9482071713147411,57,251,1.6395776519278855,908,322,5.855493555696872,2.0765076265797275,30.77880184331797,35.51923076923077,1010
policy,lognormal,30.0,65,6514736,29,5.728458187301982e-05,0,0,29,-0.44401750673195756,-1740.1046088825417,3919,113,523,0.026690482265884153,10,157.52916666666667,0.06348030787949321,10.322407721562847,0.9391304347826087,59,230,1.350359720160619,898,370,5.700531647578491,2.348771391541249,29.949579831932773,33.059322033898304,1028
policy,lognormal,30.0,66,6522655,26,6.11177943023936e-05,0,0,26,-0.11661603213373437,-510.89483677789025,4381,9,44,0.0020086738187628395,1,157.86527777777778,0.006334515189639549,7.386062369491751,0.9753086419753086,43,243,0.8397518069974648,593,267,3.756367507456252,1.6913155556337593,30.938271604938272,52.65,697
policy,lognormal,30.0,67,6530574,19,5.628115579439591e-05,0,0,19,-0.37400480297036004,-1283.5844837942757,3432,95,459,0.02674825174825175,5,90.33055555555555,0.05535225560441588,9.142131330660217,0.9470588235294117,35,170,1.3458870476686176,476,207,5.269534733540392,2.2915833820228175,31.108527131782946,54.83870967741935,553
policy,lognormal,30.0,68,6538493,19,9.536760240371122e-05,0,0,19,-0.20167959233564334,-545.1399380832439,2703,20,94,0.006955234924158343,3,71.1138888888889,0.04218585211515175,7.059703814633155,0.9741935483870968,30,155,2.0524035665768903,504,214,7.087223155345494,3.0092574508808245,30.293706293706293,38.08695652173913,574
policy,lognormal,30.0,69,6546412,15,8.099109893422256e-05,0,0,15,-0.09790842882239012,-272.4791574127117,2783,9,41,0.0029464606539705354,1,57.793055555555554,0.01730311696426426,4.248519503478851,0.9701492537313433,25,134,0.7822514926549229,363,136,6.281031458027925,2.353223907139939,31.149425287356323,61.51111111111111,409
policy,lognormal,30.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.10749758969581212,-484.2766415796336,4505,18,72,0.0031964483906770256,3,124.87638888888888,0.024023756826194793,6.099240047596767,0.9682539682539683,32,189,0.7311682705501965,485,180,3.883840686901492,1.4414254095716876,29.29787234042553,72.73333333333333,523
policy,lognormal,30.0,71,6562250,16,7.533981935524961e-05,0,0,16,-0.06022355118026531,-157.1232450293122,2609,0,0,0.0,0,57.78888888888889,0.0,2.5061006763514855,0.9852941176470589,22,136,0.6301062212126693,294,137,5.087483176312247,2.3706979427033263,30.072289156626507,73.77142857142857,347
policy,lognormal,30.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.2453905430043251,-763.1645887434511,3110,37,167,0.010739549839228296,5,86.13472222222222,0.05804859957753519,7.693662634162353,0.9726775956284153,36,183,1.5660930289848796,508,231,5.897737717077575,2.681845300482126,29.808823529411764,42.31506849315068,599
policy,lognormal,30.0,73,6578088,19,4.62181382515503e-05,0,0,19,-0.1284056583116376,-484.47454880980865,3773,22,103,0.005459846276172807,2,99.34027777777777,0.020132820692065713,5.104097524941305,0.9876543209876543,24,162,0.8222428375576315,321,140,3.2313177210765467,1.4092974484446,31.208791208791208,90.5,369
policy,lognormal,30.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.11425964186618277,-366.43067146484816,3207,12,57,0.0035547240411599626,1,88.84166666666667,0.01125597973923647,4.436674739447999,0.9885057471264368,23,174,0.8499263199630194,379,147,4.266016321170622,1.654629021667761,29.25,65.39583333333333,430
policy,lognormal,30.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.1858334800327176,-456.77869392041987,2458,21,94,0.007648494711147274,2,54.42916666666667,0.03674500497588609,3.492505981107536,0.9928057553956835,21,139,0.892839187830525,410,203,7.532726020056648,3.7296180050524383,28.435897435897434,65.30555555555556,496
policy,lognormal,30.0,76,6601845,23,9.431564691957315e-05,0,0,23,-0.42083308390707297,-1266.2867494763825,3009,81,375,0.024925224327018942,6,95.81527777777778,0.0626204937162074,4.705318911952289,0.9636363636363636,41,220,1.2876135336331944,683,363,7.128299534694943,3.7885398698305477,31.219101123595507,43.86764705882353,868
policy,lognormal,30.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.09747555528633693,-378.984958953278,3888,8,39,0.002006172839506173,1,113.16666666666667,0.008836524300441826,10.422755541906854,0.9642857142857143,31,168,1.1284821997430385,440,193,3.8880706921944035,1.7054491899852724,30.386554621848738,62.645161290322584,510
policy,lognormal,30.0,78,6617683,27,9.822531180978729e-05,0,0,27,-0.7486041314873775,-2307.1979332440974,3082,151,716,0.04646333549643089,18,115.25277777777778,0.15617844833819383,15.29262110971585,0.9094827586206896,51,232,4.07297371979486,871,350,7.557301583475934,3.0368031621315463,29.3982683982684,30.445544554455445,989
policy,lognormal,30.0,79,6625602,30,8.365525397420205e-05,0,0,30,-0.4225485416227796,-1436.6650415174506,3400,77,358,0.021058823529411765,9,141.30277777777778,0.06369301539247872,11.686929208410339,0.9198473282442748,65,262,2.3305684485824747,943,423,6.673612612789714,2.9935717234465,29.46360153256705,27.128,1101
policy,lognormal,30.0,80,6633521,28,9.439240867349163e-05,0,0,28,-0.5996072490477243,-1998.4909610760653,3333,129,603,0.03618361836183619,12,129.27083333333334,0.09282836422240129,17.430856953373656,0.8755020080321285,65,249,3.601619354417948,928,464,7.178726833199033,3.5893634165995163,30.1195219123506,27.114754098360656,1135
policy,lognormal,30.0,81,6641440,25,8.868914354957028e-05,0,0,25,-0.3892368144956457,-1314.4527225517954,3377,75,355,0.021024578027835358,7,116.9375,0.05986103687867451,11.27979858913575,0.9521739130434783,54,230,1.6563574191055654,870,368,7.439871726349546,3.1469802244788885,29.148471615720524,31.22222222222222,1006
policy,lognormal,30.0,82,6649359,21,7.808406955517746e-05,0,0,21,-0.22044591656271245,-637.3091447828017,2891,26,118,0.00816326530612245,7,84.09722222222223,0.08323699421965318,10.616325705571892,0.968944099378882,33,161,2.150237262704228,659,198,7.8361684558216345,2.354417836498761,30.51875,41.60294117647059,695
policy,lognormal,30.0,83,6657278,23,8.687141170215955e-05,0,0,23,-0.3080649118076099,-900.4737372136437,2923,43,206,0.014095107765993842,7,93.09305555555555,0.07519357870708819,7.148849613865727,0.9405940594059405,51,202,1.7634958510860153,698,343,7.497873991078222,3.6844853566473215,30.852631578947367,28.46078431372549,850
policy,lognormal,30.0,84,6665197,26,5.6706649513614586e-05,0,0,26,-0.19202386094109236,-773.8561595926022,4030,36,162,0.008039702233250621,7,145.225,0.04820106730934757,6.327878641643058,0.9678899082568807,42,218,0.9832810810937487,617,244,4.248579789981064,1.6801514890686866,30.92814371257485,46.52325581395349,693
