policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,none,0.0,10,6079191,20,9.686706663473617e-05,0,0,20,-0.6537264708138504,-1671.5785858710155,2557,133,608,0.04755572937035588,14,70.79305555555555,0.197759510309784,6.305901116640345,0.9467455621301775,31,169,1.9233949679291857,674,254,9.520707853485316,3.5879225441917955,0.0,45.30357142857143,0
policy,none,0.0,11,6087110,16,7.090545193863755e-05,0,0,16,-0.5129343461625103,-1475.7121139095423,2877,114,527,0.03663538408063956,11,63.75138888888889,0.17254526045184201,5.48762660072077,0.9618320610687023,26,131,1.2681930866200821,448,393,7.027297880220474,6.164571577961264,0.0,66.54761904761905,0
policy,none,0.0,12,6095029,25,5.4635751566909166e-05,0,0,25,-0.6085885366577806,-2711.87051934707,4456,212,969,0.04349192100538599,25,154.39583333333334,0.16192146808797733,8.222429750000009,0.948936170212766,43,235,1.4088959151044325,1009,641,6.535150452030765,4.151666441775738,0.0,57.9078947368421,0
policy,none,0.0,13,6102948,29,8.97996014105024e-05,0,0,29,-0.9869726790845786,-3628.111568314911,3676,298,1366,0.07431991294885745,35,147.6875,0.2369868810833686,8.191695504404873,0.9479553903345725,51,269,1.9858949027516821,1099,754,7.441388066017774,5.1053745239102835,0.0,40.34065934065934,0
policy,none,0.0,14,6110867,24,7.225792033344514e-05,0,0,24,-0.932479028408388,-3039.881632611345,3260,237,1103,0.06766871165644171,26,108.40277777777777,0.23984625240230623,10.52961861965786,0.9210526315789473,42,190,3.084024761539043,988,409,9.114157591287636,3.7729660474055096,0.0,40.91025641025641,0
policy,none,0.0,15,6118786,30,6.576649339802706e-05,0,0,30,-1.0906718831721045,-4043.1206709189914,3707,342,1588,0.08567574858376045,35,154.12916666666666,0.22708226325322375,11.246334371416198,0.9324894514767933,47,237,2.332706983433967,1020,720,6.617825957665378,4.6714065583520314,0.0,40.65555555555556,0
policy,none,0.0,16,6126705,27,6.178195181592862e-05,0,0,27,-0.874356665606695,-3626.8314489365707,4148,312,1446,0.06972034715525555,30,155.20555555555555,0.19329204996957441,6.393174327351479,0.967741935483871,40,248,1.4079071118063735,969,596,6.2433332140172535,3.8400687260622117,0.0,56.013513513513516,0
policy,none,0.0,17,6134624,16,7.673893783871535e-05,0,0,16,-0.5837133679561554,-1596.456061360085,2735,124,568,0.04153564899451554,10,60.56666666666667,0.1651073197578426,3.8394278372576935,0.9736842105263158,19,152,1.511564040976564,270,284,4.45789763346175,4.68904788112273,0.0,86.64516129032258,0
policy,none,0.0,18,6142543,22,7.226780431245577e-05,0,0,22,-0.7300317212406404,-2398.1542042755036,3285,200,922,0.05613394216133942,24,100.12638888888888,0.2396970495623587,7.204393060821022,0.9441340782122905,40,179,1.6576343551614254,814,417,8.12972493099,4.164736236145982,0.0,42.63157894736842,0
policy,none,0.0,19,6150462,19,5.888784401448484e-05,0,0,19,-0.4489986584482186,-1602.027213343244,3568,114,526,0.029484304932735426,14,93.90277777777777,0.14909037124685698,11.536761121681975,0.9175824175824175,31,182,1.6682244009492913,734,566,7.816595178228074,6.02751072326579,0.0,63.96363636363636,0
policy,none,0.0,20,6158381,26,4.847822575301942e-05,0,0,26,-0.9124366514076598,-3877.855768482554,4250,312,1432,0.06738823529411765,29,153.16666666666666,0.1893362350380849,12.790167768038334,0.9363636363636364,44,220,2.49860907996376,1009,606,6.587595212187161,3.956474428726877,0.0,56.49333333333333,0
policy,none,0.0,21,6166300,17,5.701430381926289e-05,0,0,17,-0.7765328801762684,-2410.358060067137,3104,177,822,0.052963917525773195,17,73.09305555555555,0.2325802344803998,9.118904334820199,0.9432624113475178,25,141,1.9852356921752214,562,372,7.688828928116747,5.0894027780416895,0.0,67.66666666666667,0
policy,none,0.0,22,6174219,27,4.4774238873528314e-05,0,0,27,-1.0304941285901483,-4376.5085641223595,4247,358,1700,0.08005651047798445,27,158.9597222222222,0.16985434814898953,14.457526743732183,0.9495412844036697,37,218,2.9055139055730326,954,490,6.001520301264297,3.0825418738149954,0.0,60.31428571428572,0
policy,none,0.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.5187097368143546,-1281.2130499314558,2470,100,481,0.03894736842105263,8,51.28472222222222,0.15599187542315504,6.920265743993303,0.96,20,125,2.297144670693611,291,292,5.674204468517265,5.693703452945159,0.0,64.34210526315789,0
policy,none,0.0,24,6190057,26,6.512842724014486e-05,0,0,26,-0.7400887560932807,-2637.6763267164524,3564,223,1025,0.05751964085297419,25,128.39305555555555,0.19471458087686466,3.579260759079625,0.9728506787330317,29,221,0.8535205580255598,638,526,4.969116103977586,4.0967947816492325,0.0,64.46296296296296,0
policy,none,0.0,25,6197976,23,9.191914932803656e-05,0,0,23,-1.2290348562971678,-3792.80156653306,3086,336,1558,0.10097213220998055,38,98.30972222222222,0.38653348967972534,5.6345388173696715,0.958974358974359,39,195,1.4246896322462637,957,429,9.734540779565716,4.3637596598053205,0.0,45.220588235294116,0
policy,none,0.0,26,6205895,29,5.801971486739717e-05,0,0,29,-1.3391497673551602,-5493.192345690867,4102,474,2230,0.10872745002437835,44,164.88472222222222,0.2668531044416554,8.899197346279559,0.9543568464730291,46,241,2.012468956820099,1101,774,6.677392454324149,4.694188700860028,0.0,43.46236559139785,0
policy,none,0.0,27,6213814,23,8.963640512817955e-05,0,0,23,-1.057214537424603,-3055.3500131571027,2890,257,1189,0.08228373702422145,29,92.04861111111111,0.3150509241795549,6.235310643047279,0.958974358974359,37,195,1.7106177627579229,932,491,10.125084873632591,5.334138061109015,0.0,43.134328358208954,0
policy,none,0.0,28,6221733,21,7.911753872348533e-05,0,0,21,-0.5950346070283444,-1829.1363820051308,3074,145,672,0.043721535458685755,17,89.3861111111111,0.19018614624444516,6.13062596401851,0.9540816326530612,29,196,1.8770213037109515,688,290,7.6969452127163684,3.244351906522888,0.0,59.568627450980394,0
policy,none,0.0,29,6229652,17,6.323080241592448e-05,1,5,17,-0.5342774024519839,-1583.0639434652282,2963,125,559,0.03773202834964563,14,69.77222222222223,0.2006529182259734,4.74150575061354,0.9703703703703703,24,135,1.032495065156861,708,305,10.147304721713512,4.371367147065849,0.0,75.97368421052632,0
policy,none,0.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.49139793332308346,-1690.90028856473,3441,140,650,0.03777971519907004,15,76.26527777777778,0.1966819034437544,5.549571853358421,0.9379310344827586,26,145,1.2271062179939816,432,349,5.664438819180128,4.576132286791353,0.0,67.33333333333333,0
policy,none,0.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.5322557463983121,-1492.4451129008671,2804,111,501,0.03573466476462197,14,58.233333333333334,0.24041213508872353,6.146551997291082,0.946969696969697,25,132,1.7767492851105344,607,340,10.423583285632512,5.838580423583285,0.0,63.70454545454545,0
policy,none,0.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.5448200780419252,-2123.1638441293826,3897,174,819,0.04203233256351039,14,108.0111111111111,0.12961629461989507,6.10160970730708,0.9767441860465116,21,172,1.1493783550616097,509,186,4.7124781401090425,1.7220450570928918,0.0,89.02380952380952,0
policy,none,0.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.36291789057639146,-1461.4703453511283,4027,110,516,0.025627017630990814,12,122.78194444444445,0.09773423978824247,4.16572389096331,0.9738219895287958,28,191,0.7503875756821478,663,294,5.399816748300397,2.3944888748119406,0.0,78.05882352941177,0
policy,none,0.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.4951949637717278,-1874.3129378759897,3785,146,683,0.03608982826948481,14,89.18888888888888,0.1569702254889747,10.984954689015757,0.9457364341085271,25,129,1.544280210710801,513,323,5.751837548274573,3.6215273452099166,0.0,78.1304347826087,0
policy,none,0.0,35,6277166,27,8.846309314320015e-05,0,0,27,-1.4683550473960818,-4604.761428634112,3136,389,1826,0.11645408163265306,41,117.30416666666666,0.3495187013817355,18.049326867064682,0.8873239436619719,55,213,5.093585413468509,1094,715,9.326181934429723,6.095265158242461,0.0,30.95049504950495,0
policy,none,0.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.6911172381521996,-1758.8933710973479,2545,147,657,0.05163064833005894,18,66.90555555555555,0.26903595449638795,3.387560182090598,0.9508196721311475,30,183,0.7675647399451382,693,269,10.357884248110937,4.020592875529354,0.0,51.673469387755105,0
policy,none,0.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.42664827191482874,-1797.4691695771735,4213,138,632,0.030002373605506765,17,134.30277777777778,0.12657966038594387,7.738968854244678,0.9651741293532339,31,201,0.9362355761944303,828,391,6.16517404703303,2.9113321888767087,0.0,69.9,0
policy,none,0.0,38,6300923,30,4.806059630494031e-05,0,0,30,-0.743840499341101,-3702.0941652206598,4977,300,1394,0.05601768133413703,31,207.00694444444446,0.14975343017209566,13.357313148693684,0.9207547169811321,49,265,2.044980026373493,1133,535,5.473246334999496,2.584454359421651,0.0,59.602409638554214,0
policy,none,0.0,39,6308842,25,7.80374677263863e-05,0,0,25,-0.9812594998173534,-3280.3505078894123,3343,254,1169,0.06993718217170207,28,115.77916666666667,0.2418397092165401,14.088415151589963,0.9205607476635514,43,214,4.2580574639638,922,543,7.963436139201785,4.689962932306474,0.0,48.9264705882353,0
policy,none,0.0,40,6316761,26,6.845084422527737e-05,0,0,26,-1.268493933774033,-4792.370081798297,3778,402,1876,0.09931180518793012,36,136.125,0.2644628099173554,14.841890574253044,0.9311926605504587,46,218,3.3342579678114745,1098,668,8.066115702479339,4.907254361799817,0.0,47.81012658227848,0
policy,none,0.0,41,6324680,23,9.827900924568421e-05,0,0,23,-1.6388679252118175,-4149.613586636322,2532,359,1675,0.13230647709320695,35,80.64861111111111,0.4339814352386037,10.063818260533584,0.9230769230769231,36,169,4.624991133951626,886,317,10.985930046325796,3.930631856303925,0.0,36.492753623188406,0
policy,none,0.0,42,6332599,16,9.759533085868229e-05,0,0,16,-0.6333680971692599,-1466.880513044006,2316,106,497,0.04291882556131261,10,51.27777777777778,0.19501625135427952,3.815826988263894,0.9705882352941176,21,136,2.34136658549843,541,301,10.550379198266523,5.869989165763814,0.0,64.38235294117646,0
policy,none,0.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.40164299341061205,-1004.1074835265301,2500,80,365,0.0292,11,51.894444444444446,0.21196873996360133,4.823954246607351,0.9558823529411765,26,136,1.0999281194330095,411,294,7.919922920458195,5.665346322663527,0.0,65.83783783783784,0
policy,none,0.0,44,6348437,27,6.268754082667058e-05,0,0,27,-0.93024877551326,-3673.552414501864,3949,298,1399,0.07085338060268423,29,147.76388888888889,0.1962590469029044,10.017300446176046,0.9399141630901288,43,233,2.07646529509894,761,751,5.150108092865871,5.082432559451076,0.0,48.18518518518518,0
policy,none,0.0,45,6356356,21,9.49900608757535e-05,0,0,21,-0.8656604930527303,-2495.6992014710213,2883,203,931,0.06458550121401319,19,83.85277777777777,0.22658760393546892,6.990583829863623,0.9585798816568047,30,169,1.756639722095984,854,454,10.184516513731078,5.414251167721205,0.0,50.357142857142854,0
policy,none,0.0,46,6364275,28,8.21596581286479e-05,0,0,28,-1.3352620413148457,-4310.225869364322,3228,356,1659,0.10278810408921933,29,125.22916666666667,0.23157544501746796,18.309793154912295,0.9041095890410958,51,219,5.172698117054472,986,807,7.873565130593911,6.444185659624022,0.0,36.1123595505618,0
policy,none,0.0,47,6372194,20,6.907355148350297e-05,0,0,20,-0.5681447569492311,-1762.3850360565148,3102,139,650,0.041908446163765316,15,85.93611111111112,0.1745482755276853,6.15997110627459,0.9578313253012049,28,166,1.631148214844287,553,460,6.435013091120664,5.352813782849015,0.0,61.78,0
policy,none,0.0,48,6380113,18,7.08822540889503e-05,0,0,18,-0.6273095678777666,-2183.6646057825055,3481,171,790,0.04538925596093077,20,86.77361111111111,0.23048481841317606,10.07715215559054,0.9447513812154696,36,181,2.280287601510459,826,528,9.519023000464172,6.0847992061078475,0.0,60.08771929824562,0
policy,none,0.0,49,6388032,17,4.9499798499020196e-05,0,0,17,-0.3895389860491745,-1349.7525866603896,3465,92,424,0.024473304473304473,10,81.61944444444444,0.12251982438825172,7.128127585584762,0.9712230215827338,21,139,2.1131324692421014,536,325,6.567062587210292,3.981894292618181,0.0,86.05128205128206,0
policy,none,0.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.782726235383684,-2073.441797531379,2649,176,822,0.06206115515288788,13,58.68888888888889,0.22150700492237788,4.8757104129013795,0.96875,20,128,1.2677506992188763,585,301,9.967815221507005,5.12873911397198,0.0,79.36363636363636,0
policy,none,0.0,51,6403870,22,5.549489229554871e-05,0,0,22,-0.8727374585581582,-3064.1812169976934,3511,238,1120,0.06379948732554827,21,107.04722222222222,0.19617510444507877,10.60192793705159,0.9404761904761905,29,168,2.3432169563706577,617,311,5.763811402029219,2.905259880115214,0.0,61.3859649122807,0
policy,none,0.0,52,6411789,28,8.284697292497762e-05,0,0,28,-1.0678746978489337,-3905.217770033551,3657,329,1499,0.08197976483456385,42,141.86666666666667,0.29605263157894735,11.29446155927816,0.9087301587301587,53,252,1.8527993330230195,1129,608,7.958176691729323,4.285714285714286,0.0,38.2,0
policy,none,0.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.2983958566971167,-997.5373489384612,3343,78,355,0.02123840861501645,10,74.09027777777777,0.13497047520854813,5.028976987359948,0.951048951048951,25,143,0.4253752699513725,514,283,6.937482425719375,3.8196644484019124,0.0,77.53488372093024,0
policy,none,0.0,54,6427627,24,7.184591920353233e-05,0,0,24,-1.2804947854571498,-4262.767140786852,3329,361,1690,0.10153199158906578,31,110.69583333333334,0.28004667444574094,8.92066263824723,0.9538461538461539,37,195,2.3347591923012994,932,507,8.419467760755824,4.580118191741634,0.0,45.205479452054796,0
policy,none,0.0,55,6435546,25,6.836864789355187e-05,0,0,25,-1.115242810826688,-3777.3274002699923,3387,321,1495,0.08827871272512548,32,117.30972222222222,0.27278216497164437,10.135996975792027,0.9386792452830188,40,212,2.0844639918463823,911,535,7.765767259036501,4.56057682061968,0.0,45.06666666666667,0
policy,none,0.0,56,6443465,20,8.033695135756385e-05,0,0,20,-1.162366908265042,-3465.0157535380904,2981,304,1410,0.09459912780945991,27,82.55972222222222,0.32703598405194895,3.9954275405348287,0.9830508474576272,30,177,0.9645673860788739,823,401,9.968541291657555,4.85708998536413,0.0,61.625,0
policy,none,0.0,57,6451384,17,7.579433222005831e-05,0,0,17,-0.5811964624116807,-1537.2646430788955,2645,119,557,0.042117202268431,11,62.25277777777778,0.1766989424836018,6.013305708972946,0.9370629370629371,22,143,2.222351077599895,525,288,8.433358618535541,4.626299585025211,0.0,61.857142857142854,0
policy,none,0.0,58,6459303,30,8.431866422770268e-05,0,0,30,-1.3064351927941744,-4937.018593569185,3779,420,1939,0.10261974067213549,42,157.09583333333333,0.26735273055194547,22.998411444622942,0.8659003831417624,67,261,4.0912669792819845,1307,819,8.319762353128398,5.213378245762937,0.0,32.111111111111114,0
policy,none,0.0,59,6467222,25,5.033751083768813e-05,0,0,25,-0.5554019755551886,-2565.401725089416,4619,203,911,0.03944576748213899,25,160.04861111111111,0.15620254263027725,9.399595861145722,0.9291666666666667,43,240,1.4889790596590007,959,538,5.9919295352974355,3.3614787174035667,0.0,63.10958904109589,0
policy,none,0.0,60,6475141,29,8.477257044192606e-05,1,5,29,-1.5241867044207724,-5102.977086400746,3348,437,2056,0.12281959378733573,41,134.525,0.30477606392863776,13.423817910415268,0.9188034188034188,45,234,5.308107769467978,955,599,7.099052220776807,4.45270395837205,0.0,32.742574257425744,0
policy,none,0.0,61,6483060,29,9.68283710221396e-05,0,0,29,-1.9730146107016353,-6682.6004864464385,3387,594,2771,0.16362562739887807,66,136.05555555555554,0.4850959575336873,15.228057806915066,0.9125475285171103,60,263,4.446258134189802,1351,820,9.929767251939568,6.026949775418538,0.0,31.943396226415093,0
policy,none,0.0,62,6490979,27,6.546765824304334e-05,0,0,27,-1.1245004119160609,-4210.129542213732,3744,362,1689,0.09022435897435897,36,140.07361111111112,0.2570077241133134,7.933029859335975,0.9617021276595744,44,235,2.0560626154959043,969,588,6.917791240716686,4.197792827184119,0.0,49.72,0
policy,none,0.0,63,6498898,26,5.920676951901523e-05,0,0,26,-0.798151014591289,-3122.3667690811226,3912,266,1234,0.0630879345603272,29,140.95416666666668,0.20574063673179815,9.79383518988665,0.9466666666666667,40,225,1.6383174415370911,925,462,6.5624168612728715,3.2776611782789913,0.0,51.306666666666665,0
policy,none,0.0,64,6506817,30,7.89462932625641e-05,0,0,30,-1.8234729075343328,-6801.553945103061,3730,606,2838,0.152171581769437,57,155.04305555555555,0.3676398133135061,10.878821331902774,0.929368029739777,56,269,2.477010243406047,1455,634,9.384489971423708,4.08918669545198,0.0,39.98924731182796,0
policy,none,0.0,65,6514736,29,5.728458187301982e-05,0,0,29,-1.3646544572403865,-5348.080817925074,3919,460,2135,0.1089563664200051,50,157.53333333333333,0.31739314430808296,12.194282011413803,0.9251101321585903,56,227,2.506848886382691,1094,873,6.944561997460855,5.541684299619129,0.0,47.19277108433735,0
policy,none,0.0,66,6522655,26,6.11177943023936e-05,0,0,26,-0.6801605734411705,-2979.7834722457683,4381,239,1089,0.04971467701438028,31,157.87222222222223,0.19636133300489142,9.060975365268243,0.9453781512605042,47,238,2.0127115345269506,1136,504,7.195692719146989,3.1924552204666217,0.0,51.34117647058824,0
policy,none,0.0,67,6530574,19,5.628115579439591e-05,0,0,19,-0.7242900729854032,-2485.7635304859036,3432,200,938,0.05466200466200466,20,90.33194444444445,0.221405618167561,8.228962767749634,0.9644970414201184,30,169,1.737572870462285,643,408,7.118190624087086,4.516674610618244,0.0,65.65384615384616,0
policy,none,0.0,68,6538493,19,9.536760240371122e-05,0,0,19,-0.9455333099411745,-2555.7765367709944,2703,215,1020,0.07547169811320754,16,71.10277777777777,0.22502637027776692,7.807171375411592,0.9447852760736196,30,163,2.2737658491701533,608,503,8.551002070555144,7.074266515607298,0.0,42.21875,0
policy,none,0.0,69,6546412,15,8.099109893422256e-05,0,0,15,-0.4727444102851158,-1315.6476938234773,2783,112,524,0.03765720445562343,13,57.78888888888889,0.22495673908863678,2.7531246825936875,0.948905109489051,22,137,0.8198577291248421,449,220,7.7696596808306095,3.8069601999615457,0.0,66.0,0
policy,none,0.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.4534783696902599,-2042.9200554546208,4505,167,782,0.03471698113207547,17,124.86805555555556,0.13614370724653801,4.4716837871605755,0.9794871794871794,29,195,0.5585713337705548,969,322,7.760191313052666,2.5787219843167786,0.0,93.58333333333333,0
policy,none,0.0,71,6562250,16,7.533981935524961e-05,1,5,16,-0.5733280220682982,-1495.8128095761901,2609,117,533,0.040858566500574935,13,57.794444444444444,0.22493511487071038,5.026958669093413,0.946969696969697,22,132,1.297167613021316,401,326,6.93838315870422,5.64068057291166,0.0,63.375,0
policy,none,0.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.9870886870368614,-3069.845816684639,3110,268,1251,0.08045016077170418,26,86.13194444444444,0.30186245263242767,7.535452266898376,0.9351351351351351,37,185,1.7627411859056394,881,400,10.228493106506491,4.644037732806579,0.0,57.320754716981135,0
policy,none,0.0,73,6578088,19,4.62181382515503e-05,1,5,19,-0.5347408473513738,-2017.5772170567334,3773,150,705,0.037370792472833286,11,99.34444444444445,0.11072586958953137,8.874257272407917,0.9685534591194969,23,159,1.7255366388138622,364,441,3.664019684599038,4.439100771725758,0.0,74.83673469387755,0
policy,none,0.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.596401707140696,-1912.660274800212,3207,160,739,0.046086685375740566,18,88.86527777777778,0.2025538033540159,6.190872334666021,0.9617834394904459,21,157,1.3104800363007985,662,269,7.449478767797697,3.0270540612350154,0.0,56.228070175438596,0
policy,none,0.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.9323138434424494,-2291.6274271815405,2458,194,904,0.07355573637103337,19,54.43472222222222,0.34904192075115453,7.054806541279637,0.9555555555555556,24,135,2.3528362533446296,732,283,13.447299262623428,5.198887556451408,0.0,64.44736842105263,0
policy,none,0.0,76,6601845,23,9.431564691957315e-05,0,0,23,-1.213549858451835,-3651.5715240815716,3009,314,1420,0.09438351611831174,36,95.81527777777778,0.3757229622972444,5.500372389775637,0.9772727272727273,36,220,2.140575122255399,1016,416,10.603736935944452,4.341687564323713,0.0,42.81428571428572,0
policy,none,0.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.8992288952848715,-3496.2019448675806,3888,298,1401,0.0720679012345679,21,113.15833333333333,0.1855806760438913,9.103134730975746,0.9540229885057471,33,174,1.3097033958985387,694,606,6.132999484498122,5.35532808012372,0.0,70.14814814814815,0
policy,none,0.0,78,6617683,27,9.822531180978729e-05,0,0,27,-1.649499106787908,-5083.756247120332,3082,412,1938,0.12576249188838418,46,115.26944444444445,0.39906499265007106,9.514337459259192,0.9318181818181818,41,220,4.476129198969302,1152,500,9.993975468106129,4.3376629635877295,0.0,39.25,0
policy,none,0.0,79,6625602,30,8.365525397420205e-05,0,0,30,-1.6459910384299807,-5596.369530661935,3400,470,2206,0.12976470588235295,45,141.32222222222222,0.31842125953298217,19.516464831825676,0.9112903225806451,59,248,6.978332205409364,1125,831,7.960531488324554,5.880179259375737,0.0,35.806451612903224,0
policy,none,0.0,80,6633521,28,9.439240867349163e-05,0,0,28,-1.778362047251815,-5927.280703490299,3333,532,2482,0.14893489348934894,59,129.25555555555556,0.45646007048912574,14.441951790138692,0.8884615384615384,61,260,2.828883104380729,1332,580,10.30516633714433,4.487234591249033,0.0,35.02105263157895,0
policy,none,0.0,81,6641440,25,8.868914354957028e-05,0,0,25,-1.409068218685315,-4758.4233745003085,3377,385,1820,0.10778797749481789,34,116.94305555555556,0.2907397950094419,18.77176703567151,0.9070796460176991,56,226,4.478437586523453,1103,576,9.431940996923954,4.925474174277604,0.0,34.239583333333336,0
policy,none,0.0,82,6649359,21,7.808406955517746e-05,0,0,21,-0.9540024907953238,-2758.0212008892813,2891,230,1096,0.07582151504669664,22,84.0875,0.2616322283335811,9.239820246781205,0.9464285714285714,30,168,2.4877729818533756,723,368,8.598186412962686,4.376393637579902,0.0,50.92727272727273,0
policy,none,0.0,83,6657278,23,8.687141170215955e-05,0,0,23,-1.0130263408591214,-2961.0759943312114,2923,257,1200,0.08210742387957577,35,93.10416666666667,0.3759230252852987,5.751094990540949,0.9587628865979382,37,194,1.9805666310653562,762,426,8.184381293354217,4.57552025061535,0.0,49.49152542372882,0
policy,none,0.0,84,6665197,26,5.6706649513614586e-05,0,0,26,-1.3690372790548349,-5517.220234590985,4030,466,2221,0.11022332506203474,33,145.2125,0.22725316346733235,11.238895477324013,0.920704845814978,47,227,2.2348666216224555,1024,701,7.051734526986313,4.82740810880606,0.0,49.675,0
policy,none,0.0,85,6673116,30,8.151157867539578e-05,0,0,30,-1.4451503628206859,-4841.2537154492975,3350,406,1909,0.11397014925373135,38,139.24305555555554,0.2729040945588749,13.626378893335394,0.9102040816326531,52,245,4.160283796498125,1046,811,7.512044287067978,5.8243479128223035,0.0,39.86904761904762,0
policy,none,0.0,86,6681035,22,7.037628509925817e-05,0,0,22,-1.1442660470995167,-3804.684606605893,3325,318,1471,0.0884812030075188,31,101.31944444444444,0.3059629883481837,9.264231830155149,0.93,44,200,2.4415725125021996,932,525,9.198629198080878,5.181631254283756,0.0,46.816901408450704,0
policy,none,0.0,87,6688954,23,8.954794764748432e-05,0,0,23,-0.9036642828270764,-2965.826176238465,3282,247,1168,0.07117611212675198,21,104.53055555555555,0.20089819563657624,9.154588216857574,0.9508928571428571,40,224,2.4519151288566103,707,402,6.7635725864314,3.845765459328745,0.0,52.06349206349206,0
