policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,lognormal,60.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.18128139793099013,-447.76505288954564,2470,13,51,0.004129554655870445,2,51.28611111111111,0.03899691274440773,5.523203568730933,0.9838709677419355,20,124,1.4731038550589919,500,228,9.749228186101934,4.445648052862482,60.94202898550725,59.45,659
policy,lognormal,60.0,24,6190057,26,6.512842724014486e-05,0,0,26,-0.5224825016604245,-1862.1276359177532,3564,121,576,0.03232323232323232,11,128.39444444444445,0.08567348881485007,10.714940480632661,0.9545454545454546,41,220,1.566279743178578,912,419,7.103111072649388,3.2633810739474707,61.18333333333333,43.93827160493827,1206
policy,lognormal,60.0,25,6197976,23,9.191914932803656e-05,0,0,23,-0.557919657310996,-1721.7400624617337,3086,98,453,0.02935839274141283,11,98.3013888888889,0.11190075872105344,10.593542977206209,0.9402985074626866,44,201,2.361233021034506,1043,506,10.61022648600534,5.147434901168459,60.77707006369427,33.21978021978022,1389
policy,lognormal,60.0,26,6205895,29,5.801971486739717e-05,0,0,29,-0.7689278571782648,-3154.1420701452425,4102,200,924,0.04505119453924915,20,164.89444444444445,0.12128971395842458,19.957070813096266,0.9273504273504274,61,234,3.8354352146446073,1538,513,9.32717900340285,3.1110811630335906,58.34272300469483,32.225806451612904,1837
policy,lognormal,60.0,27,6213814,23,8.963640512817955e-05,0,0,23,-0.8721326678285702,-2520.463410024568,2890,186,874,0.060484429065743944,16,92.04444444444445,0.17382906808305165,9.843953742509944,0.9545454545454546,31,198,2.2936816554521333,921,292,10.00603573153066,3.1723804925156927,61.85087719298246,47.916666666666664,1095
policy,lognormal,60.0,28,6221733,21,7.911753872348533e-05,0,0,21,-0.20885304087493872,-642.0142476495616,3074,23,104,0.006766428106701366,3,89.39861111111111,0.03355756831916976,4.475401318626835,0.9786096256684492,26,187,0.9148127453358419,754,292,8.434135504218,3.266269983065857,58.3125,51.62068965517241,948
policy,lognormal,60.0,29,6229652,17,6.323080241592448e-05,0,0,17,-0.15986385334763245,-473.67659746903496,2963,17,78,0.005264934188322646,2,69.77361111111111,0.028664132014252445,5.5794874605676315,0.9701492537313433,23,134,1.043081724458888,543,187,7.7823118418695385,2.6800963433326035,60.44615384615385,59.1,661
policy,lognormal,60.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.24826926812852948,-854.2945516302699,3441,47,212,0.012321999418773613,6,76.275,0.07866273352999016,5.351406589587454,0.9782608695652174,21,138,1.0085220542416475,649,195,8.50868567682727,2.55653883972468,62.02597402597402,83.85365853658537,765
policy,lognormal,60.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.5150979261757753,-1444.3345849968741,2804,101,470,0.033523537803138374,10,58.225,0.17174753112924002,7.323453552811299,0.9710144927536232,26,138,1.5854528455045163,681,230,11.696006869901245,3.9501932159725204,57.82795698924731,60.0,818
policy,lognormal,60.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.10962727481928405,-427.21748997074997,3897,4,18,0.0009237875288683603,1,108.00555555555556,0.009258782984414382,5.181735235207674,0.9715909090909091,25,176,0.9146890347156816,520,272,4.814567151895479,2.5183889717607117,58.14666666666667,78.28571428571429,714
policy,lognormal,60.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.3196392553209314,-1287.1872811773908,4027,75,355,0.01763099081201887,4,122.77083333333333,0.03258102833870694,6.668813762699137,0.9748743718592965,31,199,0.8880896456737831,778,266,6.3370100118785,2.1666383845240116,57.349514563106794,61.65625,938
policy,lognormal,60.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.17857203352893605,-675.895146907023,3785,28,132,0.0069749009247027744,3,89.1875,0.03363700070077085,4.667233174171591,1.0,18,130,0.8478291163359402,589,117,6.60406447091801,1.311843027330063,62.6,95.86842105263158,635
policy,lognormal,60.0,35,6277166,27,8.846309314320015e-05,0,0,27,-0.9408615857542795,-2950.5419329254205,3136,200,916,0.058418367346938775,22,117.29444444444445,0.1875621654904561,15.588117765784371,0.9227272727272727,45,220,3.4562317968676894,1343,440,11.449817647894662,3.751243309809122,63.279761904761905,32.924731182795696,1611
policy,lognormal,60.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.579426451133633,-1474.640318135096,2545,101,489,0.03842829076620825,8,66.92777777777778,0.1195318336515315,5.594090228750109,0.9580838323353293,31,167,1.5496555697071281,691,349,10.324562131651033,5.214576243048062,61.37755102040816,47.716981132075475,940
policy,lognormal,60.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.4768208207955923,-2008.8461180118304,4213,128,610,0.028957987182530263,10,134.30694444444444,0.07445631379199802,12.268585177878567,0.9292929292929293,40,198,1.083402515213314,1117,383,8.31677025056618,2.851676818233524,57.7682119205298,57.16438356164384,1348
policy,lognormal,60.0,38,6300923,30,4.806059630494031e-05,0,0,30,-0.36811097865049675,-1832.0883407435222,4977,112,512,0.020574643359453484,11,207.00416666666666,0.053139026992210306,6.729399043633655,0.9850187265917603,36,267,0.7385769698565176,936,377,4.521648114973531,1.8212193796421168,59.9453125,69.67605633802818,1184
policy,lognormal,60.0,39,6308842,25,7.80374677263863e-05,0,0,25,-0.4691910088031358,-1568.505542428883,3343,81,360,0.02153754113072091,10,115.77777777777777,0.08637236084452976,11.634335008323502,0.9488372093023256,42,215,2.1778869403614896,1074,407,9.276391554702496,3.515355086372361,57.43312101910828,35.126315789473686,1319
policy,lognormal,60.0,40,6316761,26,6.845084422527737e-05,0,0,26,-0.5825303659260381,-2200.799722468572,3778,127,560,0.029645314981471677,16,136.11111111111111,0.11755102040816326,13.869862558851715,0.9342105263157895,52,228,2.2833441170532653,1369,520,10.05795918367347,3.820408163265306,61.56111111111111,36.30769230769231,1705
policy,lognormal,60.0,41,6324680,23,9.827900924568421e-05,0,0,23,-0.49094650607377527,-1243.076553378799,2532,74,354,0.027962085308056873,7,80.64166666666667,0.08680376149633151,8.045475348955213,0.9655172413793104,26,174,1.8681789132654005,773,272,9.585615376666322,3.37294616100031,54.42857142857143,47.77358490566038,939
policy,lognormal,60.0,42,6332599,16,9.759533085868229e-05,0,0,16,-0.7453026771003292,-1726.1210001643624,2316,134,657,0.05673575129533679,4,51.263888888888886,0.07802763478732051,5.507593968076093,0.958904109589041,20,146,1.703075474096425,549,206,10.70929287455974,4.018423191547006,58.693333333333335,47.40425531914894,679
policy,lognormal,60.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.20413147052216163,-510.3286763054041,2500,17,74,0.00592,3,51.894444444444446,0.05780965635370945,5.0378076934950755,0.9779411764705882,18,136,1.3251646826628296,552,243,10.636976769082539,4.682582164650466,68.47692307692307,69.25,727
policy,lognormal,60.0,44,6348437,27,6.268754082667058e-05,0,0,27,-0.5755833335163042,-2272.978584055885,3949,138,624,0.031602937452519624,17,147.76111111111112,0.11505056961311426,13.02619907156685,0.9404255319148936,48,235,2.2963991735820124,1216,390,8.229499567620408,2.6393954205361507,60.05625,38.16504854368932,1438
policy,lognormal,60.0,45,6356356,21,9.49900608757535e-05,0,0,21,-0.7473179297130961,-2154.517591362856,2883,146,675,0.046826222684703434,16,83.85416666666667,0.19080745341614905,9.292163488770564,0.9345238095238095,30,168,3.168351674980792,940,300,11.209937888198757,3.5776397515527947,59.49152542372882,50.21052631578947,1119
policy,lognormal,60.0,46,6364275,28,8.21596581286479e-05,2,5,28,-0.8367263007996227,-2700.952498981182,3228,159,713,0.04417596034696406,22,125.23472222222222,0.17567013053266645,20.539052987037355,0.8837209302325582,57,215,4.807819654080977,1397,501,11.15505328882432,4.000487972584813,61.18716577540107,31.03846153846154,1705
policy,lognormal,60.0,47,6372194,20,6.907355148350297e-05,0,0,20,-0.5687393584868341,-1764.2294900261595,3102,117,555,0.035783365570599614,10,85.93472222222222,0.11636739773406818,11.095904635624361,0.9520958083832335,36,167,1.6493458469482178,909,355,10.577796454026798,4.1310426195594205,62.02608695652174,45.91044776119403,1145
policy,lognormal,60.0,48,6380113,18,7.08822540889503e-05,0,0,18,-0.18472807717823725,-643.0384366574439,3481,26,115,0.006607296753806378,3,86.77361111111111,0.034572722761976406,4.888587029357843,0.9668508287292817,27,181,0.8213309932771993,639,309,7.363989948300975,3.5609904444835703,62.0,60.94736842105263,859
policy,lognormal,60.0,49,6388032,17,4.9499798499020196e-05,0,0,17,-0.1663452791648543,-576.3863923062202,3465,33,154,0.008888888888888889,3,81.62083333333334,0.0367553218643116,5.660093098249889,0.9637681159420289,21,138,0.5821370830406147,417,135,5.108989739139313,1.6539894838940221,55.292307692307695,80.47619047619048,483
policy,lognormal,60.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.19819975309159293,-525.0311459396297,2649,25,124,0.009362023405058513,2,58.675,0.03408606731998296,3.4863225872298433,0.9855072463768116,22,138,0.8058890150796242,513,174,8.74307626757563,2.9654878568385175,61.515625,64.29268292682927,620
policy,lognormal,60.0,51,6403870,22,5.549489229554871e-05,0,0,22,-0.21329664314896726,-748.8845140960241,3511,26,118,0.006721731700370265,3,107.06111111111112,0.028021379274557622,8.927476315071662,0.9683544303797469,30,158,1.2981914548037015,731,381,6.827876083233875,3.5587151678688183,56.491379310344826,65.77358490566037,996
policy,lognormal,60.0,52,6411789,28,8.284697292497762e-05,1,4,28,-0.9437320347377401,-3451.2280510359155,3657,215,992,0.05425211922340716,22,141.87222222222223,0.1550691154011826,19.456579918146492,0.9112903225806451,55,248,4.761739120931989,1375,672,9.691819712573912,4.736656615890668,60.66153846153846,37.810526315789474,1850
policy,lognormal,60.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.13587943987083417,-454.24496748819865,3343,14,61,0.0036494166915943763,2,74.09444444444445,0.026992577041313637,6.6932839340911485,0.9714285714285714,26,140,0.6965001946448289,657,190,8.86706155807153,2.5642948189247954,60.895348837209305,56.06896551724138,756
policy,lognormal,60.0,54,6427627,24,7.184591920353233e-05,0,0,24,-0.644627472766096,-2145.9648568383336,3329,127,569,0.03418443977170321,16,110.70277777777778,0.1445311519835395,10.95263692498498,0.9421052631578948,47,190,2.2708411648905966,1373,511,12.402579479587484,4.6159636664742925,64.71511627906976,35.41489361702128,1707
policy,lognormal,60.0,55,6435546,25,6.836864789355187e-05,0,0,25,-0.3900172586406356,-1320.9884550158326,3387,81,377,0.02226158842633599,10,117.30555555555556,0.08524745441629174,9.016589725817088,0.9767441860465116,35,215,1.1612690492779196,747,326,6.367984844896992,2.7790670139711104,58.32710280373832,52.84375,963
policy,lognormal,60.0,56,6443465,20,8.033695135756385e-05,0,0,20,-0.7371238813562692,-2197.3662903230384,2981,153,733,0.049178128144917815,9,82.55277777777778,0.10902116491133618,7.381235027721225,0.9725274725274725,28,182,1.816733534613731,888,358,10.756754937918503,4.336619670917595,61.43103448275862,52.80357142857143,1128
policy,lognormal,60.0,57,6451384,17,7.579433222005831e-05,0,0,17,-0.2512411981306967,-664.5329690556927,2645,34,150,0.011342155009451797,3,62.265277777777776,0.048180946220249384,5.680685260592611,0.9925373134328358,23,134,1.1825817354286332,543,227,8.720751265865138,3.6456915973322035,57.41025641025641,51.01960784313726,692
policy,lognormal,60.0,58,6459303,30,8.431866422770268e-05,0,0,30,-0.6494490955738643,-2454.268132173633,3779,144,675,0.03572373643821117,18,157.06805555555556,0.1146000053055558,18.21487197434328,0.9110320284697508,76,281,2.8862673559956313,1610,605,10.250333807885823,3.851833511658959,59.32432432432432,27.18705035971223,1988
policy,lognormal,60.0,59,6467222,25,5.033751083768813e-05,0,0,25,-0.44778959095097004,-2068.3401206025305,4619,125,600,0.02597964927473479,11,160.05,0.06872852233676975,11.055972974657053,0.9539748953974896,48,239,1.0785297785161403,1304,504,8.147453920649797,3.149015932521087,61.640243902439025,53.04651162790697,1639
policy,lognormal,60.0,60,6475141,29,8.477257044192606e-05,0,0,29,-1.1155070260257824,-3734.7175231343194,3348,264,1217,0.07270011947431303,29,134.525,0.2155733135104999,14.81193724038095,0.905982905982906,54,234,3.022177253267668,1565,472,11.63352536703215,3.508641516446757,58.27619047619048,29.589285714285715,1822
policy,lognormal,60.0,61,6483060,29,9.68283710221396e-05,0,0,29,-1.2472641515185323,-4224.483681193269,3387,300,1378,0.08136994390315913,30,136.04861111111111,0.22050941758970954,17.49346290566767,0.8917910447761194,59,268,4.610251660348238,1719,517,12.635189627890357,3.8001122964626615,60.32857142857143,27.258064516129032,2020
policy,lognormal,60.0,62,6490979,27,6.546765824304334e-05,0,0,27,-0.7339702026720325,-2747.9844388040897,3744,176,816,0.04358974358974359,20,140.07222222222222,0.1427834847102685,10.746913681651488,0.9661016949152542,50,236,2.518031818085167,1473,418,10.516003648911276,2.984174830444612,61.21621621621622,36.450980392156865,1706
policy,lognormal,60.0,63,6498898,26,5.920676951901523e-05,0,0,26,-0.36457374159723066,-1426.2124771283663,3912,67,292,0.01492842535787321,10,140.9638888888889,0.07094015409777918,12.04530296642487,0.926605504587156,49,218,1.7833053089878081,1176,462,8.342562121898832,3.277435119317398,61.77852348993289,40.5531914893617,1487
policy,lognormal,60.0,64,6506817,30,7.89462932625641e-05,0,0,30,-0.639781824981681,-2386.38620718167,3730,141,657,0.03522788203753351,17,155.05416666666667,0.10963910461397898,19.769321376332996,0.9118773946360154,60,261,3.406304951508037,1343,489,8.66148926450434,3.1537365974256306,60.754285714285714,35.79807692307692,1654
policy,lognormal,60.0,65,6514736,29,5.728458187301982e-05,0,0,29,-0.49397286405946506,-1935.8796542490436,3919,108,510,0.026027047716254147,9,157.54305555555555,0.057127240348758275,16.302716069750815,0.9,58,220,2.372549448408386,1352,436,8.581780994613466,2.7674974213398453,60.38121546961326,33.904347826086955,1602
policy,lognormal,60.0,66,6522655,26,6.11177943023936e-05,0,0,26,-0.17361180067904866,-760.5932987749122,4381,17,79,0.0036064825382332803,3,157.86666666666667,0.01900337837837838,7.893635647064441,0.9834710743801653,36,242,0.8073600604878617,904,388,5.726351351351351,2.45777027027027,59.50413223140496,62.22857142857143,1166
policy,lognormal,60.0,67,6530574,19,5.628115579439591e-05,0,0,19,-0.2770620415130736,-950.8769264728686,3432,40,182,0.010606060606060607,4,90.3236111111111,0.04428520904771424,11.195741401827071,0.9428571428571428,38,175,1.9659806127328576,952,344,10.539879753355988,3.8085279781034247,61.162393162393165,48.6231884057971,1176
policy,lognormal,60.0,68,6538493,19,9.536760240371122e-05,0,0,19,-0.9953501370104231,-2690.4314203391737,2703,200,942,0.06970033296337402,18,71.1125,0.2531200562489014,10.84829734007532,0.9230769230769231,35,156,2.748693956745298,950,403,13.35911407980313,5.667076814905959,60.7557251908397,35.14666666666667,1219
policy,lognormal,60.0,69,6546412,15,8.099109893422256e-05,0,0,15,-0.11740754524574334,-326.7451984189037,2783,0,0,0.0,0,57.791666666666664,0.0,4.003998397618389,0.9777777777777777,21,135,1.2065737354471489,501,265,8.669069935111752,4.585436193222783,63.75757575757576,59.68888888888889,699
policy,lognormal,60.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.3558317860077527,-1603.0221959649261,4505,100,460,0.02042175360710322,8,124.8861111111111,0.06405836428746191,8.670561142521873,0.989010989010989,29,182,1.0502007396481436,939,321,7.518850508240842,2.570341867034409,57.354838709677416,78.78947368421052,1133
policy,lognormal,60.0,71,6562250,16,7.533981935524961e-05,0,0,16,-0.22937538136686383,-598.4403699861477,2609,15,72,0.0055193560751245685,2,57.798611111111114,0.034602907605430736,6.059144409658258,0.9767441860465116,24,129,1.8239533823876701,623,287,10.778805719091674,4.9655172413793105,58.34090909090909,64.675,819
policy,lognormal,60.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.2667397880234608,-829.5607407529632,3110,37,173,0.01112540192926045,3,86.14444444444445,0.03482522894363472,7.959696958286091,0.9488636363636364,31,176,1.4666896031838528,692,388,8.033019476331743,4.504062943376757,58.89108910891089,52.101694915254235,975
policy,lognormal,60.0,73,6578088,19,4.62181382515503e-05,0,0,19,-0.14962772755572468,-564.5454160677492,3773,9,39,0.0020673204346673734,1,99.34166666666667,0.01006626960825434,6.8403826709487925,0.9565217391304348,28,161,1.0888980300817397,804,283,8.09328076503649,2.8487542991359787,63.8421052631579,61.1551724137931,990
policy,lognormal,60.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.254742192679728,-816.9582119238876,3207,36,151,0.009416900530090427,5,88.85694444444445,0.05627022211107116,7.1458230146674095,0.9754601226993865,22,163,1.487315989771634,686,230,7.7202744736389635,2.5884302171092735,58.60227272727273,62.4,824
policy,lognormal,60.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.3263221563023686,-802.0998601912221,2458,45,206,0.01676159479251424,5,54.43055555555556,0.09186016841030875,5.302612180933879,0.9492753623188406,28,138,1.146776404925461,603,271,11.078336310283236,4.978821127838734,55.51162790697674,44.65384615384615,783
policy,lognormal,60.0,76,6601845,23,9.431564691957315e-05,0,0,23,-0.8135981178252977,-2448.116736536321,3009,160,762,0.050648055832502495,11,95.81527777777778,0.11480423847971356,10.150489317619991,0.9454545454545454,42,220,2.6052529202237404,1147,439,11.970951048748315,4.581732790235842,62.641891891891895,32.33695652173913,1432
policy,lognormal,60.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.5345978238290715,-2078.51633904743,3888,125,583,0.02998971193415638,9,113.17083333333333,0.0795257906557196,17.30292716277129,0.9454545454545454,45,165,2.552270730165723,1202,394,10.62111115201944,3.481462390928169,59.56578947368421,45.18604651162791,1441
policy,lognormal,60.0,78,6617683,27,9.822531180978729e-05,0,0,27,-1.4771140765313326,-4552.465583869567,3082,354,1654,0.10733290071382219,30,115.2625,0.26027545819325454,18.45031907624135,0.92,50,225,5.093647483433941,1379,379,11.963995228283267,3.288146621841449,57.89673913043478,31.367346938775512,1567
policy,lognormal,60.0,79,6625602,30,8.365525397420205e-05,0,0,30,-0.758248623574154,-2578.0453201521236,3400,166,750,0.04411764705882353,19,141.30694444444444,0.13445906763251786,15.476770069037492,0.915057915057915,57,259,2.9677668728175792,1324,518,9.369673976076509,3.6657787912444344,57.497297297297294,30.053097345132745,1649
policy,lognormal,60.0,80,6633521,28,9.439240867349163e-05,0,0,28,-0.845972918629502,-2819.62773779213,3333,182,839,0.05034503450345035,18,129.27777777777777,0.1392350666093683,23.4868956125845,0.8811475409836066,61,244,4.215524042635242,1436,472,11.10786420283627,3.6510528577567687,59.715053763440864,28.127118644067796,1717
policy,lognormal,60.0,81,6641440,25,8.868914354957028e-05,0,0,25,-0.6211256171745224,-2097.541209198362,3377,139,641,0.037962688777021025,13,116.94583333333334,0.111162575266327,10.334448776195657,0.9419642857142857,51,224,1.4727502625839919,1105,514,9.448818897637794,4.3951972066840055,58.145348837209305,37.48863636363637,1445
policy,lognormal,60.0,82,6649359,21,7.808406955517746e-05,0,0,21,-0.6446290915567,-1863.6227036904197,2891,126,570,0.03943272224143895,16,84.08055555555555,0.19029369982490338,13.918860024955443,0.9075144508670521,38,173,3.8552744665462053,894,318,10.632660477716476,3.782087284019955,61.88793103448276,37.76,1094
policy,lognormal,60.0,83,6657278,23,8.687141170215955e-05,0,0,23,-0.661956653211533,-1934.8992973373108,2923,114,525,0.035921997947314405,11,93.10416666666667,0.11814723651823673,11.936464816478072,0.9381443298969072,39,194,3.0418387259570983,1129,376,12.126202729917207,4.038487357350638,61.77037037037037,35.25609756097561,1364
