policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,lognormal,15.0,14,6110867,24,7.225792033344514e-05,0,0,24,-0.14925586263430074,-486.57411218782045,3260,14,50,0.003067484662576687,3,108.41527777777777,0.027671376779102988,16.462951725555037,0.8895027624309392,44,181,2.6970783302213652,326,140,3.0069562766625246,1.2913309163581395,14.966666666666667,37.858823529411765,255
policy,lognormal,15.0,15,6118786,30,6.576649339802706e-05,0,0,30,-0.22413097675886998,-830.853530845131,3707,30,142,0.007661181548421905,3,154.13472222222222,0.01946349243536949,19.70043617393123,0.8626609442060086,55,233,2.965811991850586,502,193,3.2568910675184948,1.2521513466754373,14.947882736156352,31.353448275862068,385
policy,lognormal,15.0,16,6126705,27,6.178195181592862e-05,0,0,27,-0.3186723020235881,-1321.8527087938435,4148,76,347,0.016730954676952747,10,155.2,0.06443298969072166,13.141310798007762,0.9047619047619048,53,252,2.3922456686147666,499,181,3.2152061855670104,1.166237113402062,15.207272727272727,38.79245283018868,404
policy,lognormal,15.0,17,6134624,16,7.673893783871535e-05,0,0,16,-0.22995227606431404,-628.9194750358989,2735,30,142,0.010383912248628885,2,60.576388888888886,0.03301616416370515,8.313701568441472,0.9517241379310345,24,145,2.17344316286344,191,158,3.1530436776338417,2.6082769689327066,15.253333333333334,55.06122448979592,199
policy,lognormal,15.0,18,6142543,22,7.226780431245577e-05,0,0,22,-0.13179192870044731,-432.9364857809694,3285,4,20,0.0012176560121765602,1,100.10972222222222,0.009989039803548884,9.99656179267134,0.9267015706806283,34,191,1.9234196650811224,299,154,2.9867229012611163,1.538312129746528,15.259615384615385,48.73134328358209,244
policy,lognormal,15.0,19,6150462,19,5.888784401448484e-05,0,0,19,-0.25502379973216677,-909.9249174443711,3568,45,215,0.012051569506726457,3,93.92361111111111,0.03194085027726432,15.075473507130003,0.8982035928143712,38,167,2.487384779785199,395,155,4.205545286506469,1.6502772643253234,15.137254901960784,48.76712328767123,290
policy,lognormal,15.0,20,6158381,26,4.847822575301942e-05,0,0,26,-0.24354043737810288,-1035.0468588569372,4250,50,236,0.011105882352941177,4,153.15277777777777,0.026117711072821258,15.395748539650802,0.8956521739130435,46,230,2.2545880866013825,405,146,2.6444182461231525,0.9532964541579759,15.086776859504132,42.09,308
policy,lognormal,15.0,21,6166300,17,5.701430381926289e-05,0,0,17,-0.16960614976476399,-526.4574888698274,3104,4,15,0.0009664948453608248,1,73.09027777777777,0.013681710213776723,11.985987230036661,0.9230769230769231,24,143,2.9407441279429514,237,86,3.2425653206650833,1.1766270783847983,14.748201438848922,67.04444444444445,184
policy,lognormal,15.0,22,6174219,27,4.4774238873528314e-05,0,0,27,-0.23993045088180956,-1018.9846248950452,4247,49,233,0.010972451141982576,2,158.95694444444445,0.012582023434018645,12.44708048714722,0.9272727272727272,31,220,1.9131404231238571,326,144,2.0508698197450395,0.9059056872493425,15.505050505050505,55.86842105263158,270
policy,lognormal,15.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.1437981201117486,-355.18135667601905,2470,0,0,0.0,0,51.291666666666664,0.0,11.676663808346499,0.925,20,120,3.7420760018377437,196,142,3.8212835093419986,2.768480909829407,14.780821917808218,55.395348837209305,189
policy,lognormal,15.0,24,6190057,26,6.512842724014486e-05,0,0,26,-0.21002442812897992,-748.5270618516845,3564,27,124,0.006958473625140292,2,128.3972222222222,0.015576660969647146,13.584056479461559,0.8990825688073395,42,218,2.473489413980935,310,199,2.4143824502953075,1.549877766479891,15.049180327868852,41.44186046511628,265
policy,lognormal,15.0,25,6197976,23,9.191914932803656e-05,0,0,23,-0.17994695800272675,-555.3163123964148,3086,8,32,0.0020738820479585226,1,98.29027777777777,0.010173946219389846,17.232956609937226,0.9090909090909091,41,209,3.184307173289785,447,237,4.547753960067261,2.4112252539953936,15.08695652173913,34.58620689655172,406
policy,lognormal,15.0,26,6205895,29,5.801971486739717e-05,0,0,29,-0.5992441800346583,-2458.099626502168,4102,158,751,0.036616284739151635,16,164.89444444444445,0.09703177116673967,25.063198935328227,0.8632478632478633,57,234,5.37182664053799,878,251,5.324618442774839,1.5221859101782285,14.706896551724139,28.893617021276597,719
policy,lognormal,15.0,27,6213814,23,8.963640512817955e-05,0,0,23,-0.19114133274183792,-552.3984516239116,2890,9,41,0.002837370242214533,1,92.05277777777778,0.010863333232746915,9.485764662245218,0.9166666666666666,33,192,2.82085879085443,335,188,3.6392166329702165,2.04230664775642,15.252380952380953,43.04477611940298,313
policy,lognormal,15.0,28,6221733,21,7.911753872348533e-05,0,0,21,-0.14920226999029354,-458.6477779501623,3074,13,55,0.0035783994795055302,2,89.3861111111111,0.022374840734640605,10.24974697629605,0.9030612244897959,32,196,2.012248374947625,284,188,3.177227384318966,2.1032350290562167,14.548223350253807,54.82142857142857,271
policy,lognormal,15.0,29,6229652,17,6.323080241592448e-05,0,0,17,-0.34209808486673615,-1013.6366254601393,2963,67,318,0.021464731690853864,4,69.77222222222223,0.05732940520742097,7.8271469471796875,0.9481481481481482,21,135,1.9109825036343475,290,112,4.156381877538021,1.6052233458077871,14.963636363636363,68.23255813953489,235
policy,lognormal,15.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.10361884482606273,-356.55244504648186,3441,17,78,0.004533565823888404,2,76.27361111111111,0.026221388641040115,5.678404037644126,0.9856115107913669,20,139,0.9967989601574717,297,43,3.8938762131944573,0.5637598557823625,15.006711409395972,100.42424242424242,190
policy,lognormal,15.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.09664501520766403,-270.9926226422899,2804,0,0,0.0,0,58.231944444444444,0.0,11.110254334786918,0.9172932330827067,23,133,2.9170339791202355,226,111,3.8810313163355357,1.9061702482886922,14.577380952380953,44.56896551724138,169
policy,lognormal,15.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.16577929511681613,-646.0419130702325,3897,22,101,0.005183474467539133,2,107.99305555555556,0.018519709343450583,12.879313114367966,0.9135135135135135,35,185,2.6693726081525706,227,127,2.101987010481641,1.176001543309112,15.160493827160494,57.37313432835821,191
policy,lognormal,15.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.27095912324383564,-1091.1523893029262,4027,63,305,0.015147752669481004,3,122.7875,0.024432454443652652,8.646116892567424,0.9572192513368984,28,187,1.2986811406838976,314,136,2.557263565102311,1.107604601445587,14.509900990099009,71.51851851851852,247
policy,lognormal,15.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.16936001595802916,-641.0276604011403,3785,31,138,0.007291941875825628,4,89.18888888888888,0.04484863585399278,13.033939199124708,0.9612403100775194,26,129,2.265026000633171,373,85,4.182135293384826,0.9530335118973465,15.110047846889952,64.13559322033899,247
policy,lognormal,15.0,35,6277166,27,8.846309314320015e-05,0,0,27,-0.5055487406245458,-1585.4008505985757,3136,99,450,0.028698979591836735,12,117.29027777777777,0.10231027010384966,18.794465301763424,0.8834080717488789,48,223,4.444900573776346,631,244,5.379815036294095,2.080308825444943,15.74766355140187,26.252100840336134,551
policy,lognormal,15.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.16966960282173205,-431.80913918130807,2545,5,20,0.0015717092337917485,1,66.9375,0.014939309056956116,8.935881630985401,0.95625,25,160,3.059077643381177,283,128,4.227824463118581,1.912231559290383,15.089820359281438,44.280701754385966,244
policy,lognormal,15.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.10372888281311797,-437.009783291666,4213,0,0,0.0,0,134.3,0.0,17.449236803353138,0.9113300492610837,38,203,2.39941253184137,381,151,2.8369322412509304,1.1243484735666418,14.995901639344263,47.529411764705884,285
policy,lognormal,15.0,38,6300923,30,4.806059630494031e-05,0,0,30,-0.18981112847653273,-944.6899864277034,4977,24,103,0.004139039582077557,3,206.98888888888888,0.014493531590530894,16.09411321028365,0.9424460431654677,47,278,2.0840330336023283,554,184,2.676472167051372,0.8889366042192282,15.173652694610778,46.36448598130841,402
policy,lognormal,15.0,39,6308842,25,7.80374677263863e-05,0,0,25,-0.25359826653249584,-847.7790050181336,3343,35,156,0.00933293448997906,4,115.78333333333333,0.03454728659853174,13.576326597568002,0.8957345971563981,47,211,2.8699534887415736,485,224,4.188858500071974,1.9346480495177776,14.985507246376812,36.22826086956522,432
policy,lognormal,15.0,40,6316761,26,6.845084422527737e-05,0,0,26,-0.5061150578268423,-1912.1026884698101,3778,127,612,0.03239809422975119,11,136.0986111111111,0.08082374911981713,19.879816585503335,0.890295358649789,50,237,3.2466391362710736,631,161,4.636344154054965,1.182965782571869,15.321192052980132,29.896,490
policy,lognormal,15.0,41,6324680,23,9.827900924568421e-05,0,0,23,-0.3472901613197169,-879.3386884615232,2532,35,161,0.012717219589257504,6,80.64583333333333,0.07439938000516663,13.964408415030897,0.9005847953216374,31,171,4.346529667787021,331,173,4.104365796951693,2.1451821234823045,13.944444444444445,41.910714285714285,304
policy,lognormal,15.0,42,6332599,16,9.759533085868229e-05,0,0,16,-0.18987247989125663,-439.7446634281504,2316,14,66,0.005699481865284974,1,51.28194444444444,0.019500040625084637,8.25842053781963,0.9398496240601504,25,133,2.7619594937229364,248,152,4.83601007502099,2.9640061750128646,15.331325301204819,48.229166666666664,232
policy,lognormal,15.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.3325344093224013,-831.3360233060032,2500,55,259,0.02072,4,51.90138888888889,0.07706922850491049,9.667984960773378,0.8854961832061069,26,131,3.1062976431733156,328,87,6.31967673740266,1.6762557199818031,15.7625,57.02325581395349,254
policy,lognormal,15.0,44,6348437,27,6.268754082667058e-05,0,0,27,-0.29225004467598376,-1154.09542642546,3949,59,274,0.013876930868574323,6,147.75972222222222,0.04060646507562014,16.132373503565518,0.8983050847457628,52,236,2.5531026789609585,519,215,3.5124592290411423,1.455064998543055,14.95774647887324,41.58510638297872,449
policy,lognormal,15.0,45,6356356,21,9.49900608757535e-05,0,0,21,-0.19884306797416404,-573.2645649695149,2883,22,106,0.007353451266042317,1,83.84583333333333,0.011926651095761069,8.999143987367251,0.9080459770114943,28,174,2.150929495313152,203,185,2.421110172439497,2.206430452715798,14.916167664670658,52.4,220
policy,lognormal,15.0,46,6364275,28,8.21596581286479e-05,0,0,28,-0.2457506188356412,-793.2829976014498,3228,36,169,0.01047087980173482,3,125.22083333333333,0.023957674774564935,15.291346436622353,0.8844444444444445,52,225,2.8788997555380598,463,223,3.697467806874522,1.7808538249093269,15.087121212121213,27.367521367521366,420
policy,lognormal,15.0,47,6372194,20,6.907355148350297e-05,0,0,20,-0.2453966912065725,-761.220536122788,3102,32,148,0.009542230818826564,3,85.93333333333334,0.03491078355314197,13.7984282171938,0.8988095238095238,29,168,2.9234892335496614,301,129,3.5027152831652444,1.5011636927851046,14.801136363636363,54.607142857142854,252
policy,lognormal,15.0,48,6380113,18,7.08822540889503e-05,0,0,18,-0.37130598182409386,-1292.5161227296708,3481,85,399,0.022924446997989085,6,86.75416666666666,0.06916094327842083,9.494048062940259,0.9384615384615385,32,195,1.6368334677629346,452,175,5.210124393641036,2.017194178953941,15.492366412213741,52.28787878787879,362
policy,lognormal,15.0,49,6388032,17,4.9499798499020196e-05,0,0,17,-0.11689535826532675,-405.0424163893572,3465,0,0,0.0,0,81.62222222222222,0.0,6.195273583924388,0.9635036496350365,21,137,1.3275678120129975,257,56,3.148652327797441,0.6860876667574191,14.326797385620916,93.10810810810811,159
policy,lognormal,15.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.22116745581698138,-585.8725904591837,2649,21,96,0.0072480181200453,2,58.69027777777778,0.03407719431100173,9.140818396473238,0.9448818897637795,20,127,2.5738296988815117,250,101,4.259649288875216,1.7208983127055872,15.335443037974683,63.19512195121951,192
policy,lognormal,15.0,51,6403870,22,5.549489229554871e-05,2,5,22,-0.2837209039855253,-996.1440938931794,3511,59,280,0.015949871831387068,9,107.05833333333334,0.08406631898497703,14.007027953592019,0.94375,30,160,2.7803996627859555,376,214,3.5121039931501516,1.998910251420565,13.950570342205323,50.142857142857146,324
policy,lognormal,15.0,52,6411789,28,8.284697292497762e-05,0,0,28,-0.3498424873272497,-1279.3739761557522,3657,73,330,0.01804757998359311,9,141.87083333333334,0.06343798643131957,21.724133721933136,0.8232931726907631,62,249,3.5483618124275007,644,310,4.539340362418867,2.1850861993010073,15.279891304347826,29.982905982905983,581
policy,lognormal,15.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.0900775704024865,-301.12931785551234,3343,7,31,0.001854621597367634,1,74.09444444444445,0.013496288520656818,6.640820752089785,0.9571428571428572,21,140,0.902569548602539,241,82,3.2526055334782935,1.1066956586938592,15.032467532467532,91.71428571428571,162
policy,lognormal,15.0,54,6427627,24,7.184591920353233e-05,0,0,24,-0.4306975366450143,-1433.7920994912527,3329,83,380,0.022829678582156804,9,110.69722222222222,0.08130285312790143,17.811689146832215,0.8969072164948454,44,194,4.145082711967572,651,281,5.880906376251537,2.538455747660034,15.772189349112425,32.1747572815534,594
policy,lognormal,15.0,55,6435546,25,6.836864789355187e-05,0,0,25,-0.2255877932397313,-764.0658557029699,3387,33,147,0.008680248007085917,5,117.31527777777778,0.04262019486900209,13.129361212761157,0.8894230769230769,42,208,2.6073499238679476,379,203,3.2306107710703587,1.730379911681485,14.82,38.858823529411765,330
policy,lognormal,15.0,56,6443465,20,8.033695135756385e-05,0,0,20,-0.11899017830233953,-354.7097215192741,2981,7,31,0.002079838980207984,1,82.55972222222222,0.012112443853775887,8.897262124029476,0.8926553672316384,30,177,2.5217618931416808,253,138,3.0644482950052994,1.6715172518210724,15.129943502824858,45.784615384615385,214
policy,lognormal,15.0,57,6451384,17,7.579433222005831e-05,0,0,17,-0.2374415369799775,-628.0328653120405,2645,31,151,0.011417769376181474,3,62.25972222222222,0.048185245499364225,8.837095663464686,0.9202898550724637,26,138,2.331352629918572,253,102,4.0636223704463825,1.6382983469783836,14.827814569536423,53.795918367346935,203
policy,lognormal,15.0,58,6459303,30,8.431866422770268e-05,0,0,30,-0.8165442212855719,-3085.7206122381763,3779,236,1126,0.05959248478433448,16,157.06527777777777,0.10186847294560826,17.539408117906003,0.8692579505300353,62,283,3.257122819292907,743,288,4.730517212411684,1.8336325130209485,14.987714987714988,27.466666666666665,621
policy,lognormal,15.0,59,6467222,25,5.033751083768813e-05,0,0,25,-0.2509292196647573,-1159.0420656315139,4619,49,221,0.00956917081619398,6,160.0625,0.037485357282311595,17.179682916144575,0.8913043478260869,44,230,3.127343921678487,468,266,2.9238578680203045,1.661850839515814,15.227891156462585,44.17307692307692,438
policy,lognormal,15.0,60,6475141,29,8.477257044192606e-05,0,0,29,-0.14085609720324435,-471.5862134364621,3348,3,7,0.00041816009557945044,1,134.51944444444445,0.00743386953558965,15.332723183305491,0.8781512605042017,53,238,2.1082453810459687,449,269,3.337807421479753,1.999710905073616,14.884375,31.443396226415093,395
policy,lognormal,15.0,61,6483060,29,9.68283710221396e-05,0,0,29,-0.4908340449579668,-1662.4549102726335,3387,95,432,0.025509300265721877,12,136.04861111111111,0.08820376703588383,19.66514022421016,0.8507462686567164,68,268,4.513656808418442,697,326,5.123168802000919,2.396202337808177,15.318302387267904,24.562043795620436,644
policy,lognormal,15.0,62,6490979,27,6.546765824304334e-05,0,0,27,-0.41368193216212307,-1548.8251540149888,3744,99,471,0.02516025641025641,10,140.05694444444444,0.07139952995309448,8.819113125613365,0.9676113360323887,44,247,1.9720805137419677,448,158,3.1986989418986327,1.1281125732588928,15.461254612546126,40.84615384615385,334
policy,lognormal,15.0,63,6498898,26,5.920676951901523e-05,0,0,26,-0.13421822289420896,-525.0616879621455,3912,2,9,0.00046012269938650307,1,140.9611111111111,0.007094155204351082,13.87854881309185,0.9181818181818182,44,220,2.300736942653109,359,312,2.5468017183620386,2.2133764237575377,15.462837837837839,40.705263157894734,375
policy,lognormal,15.0,64,6506817,30,7.89462932625641e-05,0,0,30,-0.28538854206119485,-1064.4992618882568,3730,39,173,0.009276139410187668,5,155.03472222222223,0.0322508398656215,19.42448342424503,0.8836363636363637,58,275,3.5343983308747386,591,360,3.8120492721164614,2.322060470324748,15.442708333333334,30.352941176470587,562
policy,lognormal,15.0,65,6514736,29,5.728458187301982e-05,0,0,29,-0.5046160013150791,-1977.5901091537949,3919,126,594,0.030313855575401887,12,157.53194444444443,0.07617502622924804,22.490543477611233,0.8508771929824561,60,228,4.281143656774793,719,203,4.564153654902445,1.2886275270447793,14.887096774193548,26.425675675675677,548
policy,lognormal,15.0,66,6522655,26,6.11177943023936e-05,0,0,26,-0.2922758644918499,-1280.4605623387945,4381,67,319,0.014562885186030586,8,157.86111111111111,0.05067745908850959,17.275600942704457,0.9065040650406504,51,246,2.7989184633341817,590,179,3.7374626077775823,1.133908147105402,15.322884012539184,39.37837837837838,450
policy,lognormal,15.0,67,6530574,19,5.628115579439591e-05,0,0,19,-0.2516312224810379,-863.5983555549221,3432,40,176,0.010256410256410256,5,90.3236111111111,0.0553565113096428,12.766774917785431,0.9314285714285714,32,175,2.095238490207312,315,194,3.4874602125074965,2.1478326388141404,15.679069767441861,57.06666666666667,293
policy,lognormal,15.0,68,6538493,19,9.536760240371122e-05,0,0,19,-0.28022532834603825,-757.4490625193414,2703,34,152,0.011246762856085831,5,71.1125,0.07031112673580595,13.241234469218275,0.8653846153846154,32,156,4.169893331941248,355,188,4.992089998242222,2.6436983652663035,15.069124423963133,38.02857142857143,324
policy,lognormal,15.0,69,6546412,15,8.099109893422256e-05,0,0,15,-0.11698980142191558,-325.58261735719105,2783,7,28,0.0020122170319798777,1,57.790277777777774,0.017303948664952294,9.69647939147073,0.8970588235294118,25,136,2.1097061842578673,164,141,2.8378475810521766,2.4398567617582736,15.305555555555555,55.36,160
policy,lognormal,15.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.07993613006864181,-360.11226595923137,4505,0,0,0.0,0,124.87638888888888,0.0,17.440258225241795,0.9259259259259259,34,189,2.1301427507618653,351,151,2.810779548664791,1.2091957602518046,14.965217391304348,61.44444444444444,271
policy,lognormal,15.0,71,6562250,16,7.533981935524961e-05,0,0,16,-0.16641459687898766,-434.1756832572788,2609,10,40,0.0030663089306247606,3,57.80138888888889,0.05190186702549439,7.068647123485075,0.9212598425196851,23,127,1.947946815038721,287,88,4.96527861210563,1.5224547660811687,14.709090909090909,66.61538461538461,207
policy,lognormal,15.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.09110776895052253,-283.34516143612507,3110,0,0,0.0,0,86.14861111111111,0.0,12.263319748832167,0.9075144508670521,36,173,2.178628421761067,314,101,3.6448643332742194,1.1723926677092233,15.060913705583756,47.06153846153846,217
policy,lognormal,15.0,73,6578088,19,4.62181382515503e-05,0,0,19,-0.1685286833145114,-635.8587221456515,3773,32,154,0.00816326530612245,3,99.35138888888889,0.030195853661946232,7.355375488632236,0.9415584415584416,26,154,1.3926652320696866,360,69,3.623502439433548,0.6945046342247634,15.698019801980198,75.34693877551021,226
policy,lognormal,15.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.23256653147216946,-745.8408664312475,3207,46,219,0.013657623947614593,3,88.8375,0.033769523005487544,8.41725761650996,0.9491525423728814,26,177,1.6723148527012348,348,126,3.9172646686365553,1.4183199662304768,14.695876288659793,67.77777777777777,280
policy,lognormal,15.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.1261209186542196,-310.00521805207177,2458,9,40,0.0032546786004882017,1,54.44166666666667,0.01836828409612735,8.358860295639278,0.9153846153846154,23,130,2.078246910230495,153,92,2.810347466707485,1.6898821368437165,14.278688524590164,61.84615384615385,121
policy,lognormal,15.0,76,6601845,23,9.431564691957315e-05,0,0,23,-0.4974828641448544,-1496.9259382118669,3009,95,465,0.03090727816550349,7,95.81111111111112,0.07306041980749159,12.269434265206863,0.8923766816143498,42,223,4.056810199432195,460,186,4.801113301635161,1.941319726313348,15.48,29.09090909090909,395
policy,lognormal,15.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.1782319573194038,-692.965850057842,3888,31,144,0.007407407407407408,4,113.17222222222222,0.035344362083353786,11.649032459855068,0.9451219512195121,30,164,1.3734135764656143,397,76,3.5079279367728637,0.6715428795837219,14.951219512195122,65.69491525423729,267
policy,lognormal,15.0,78,6617683,27,9.822531180978729e-05,0,0,27,-0.8713834551109575,-2685.603808651971,3082,181,860,0.055807916937053864,21,115.26527777777778,0.18218843007073054,24.0466464587689,0.8565022421524664,59,223,7.336501800225806,820,319,7.114024412285669,2.7675290091696687,14.405466970387243,26.43103448275862,698
policy,lognormal,15.0,79,6625602,30,8.365525397420205e-05,0,0,30,-0.699550297400312,-2378.471011161061,3400,171,815,0.04794117647058824,17,141.31527777777777,0.12029838717603468,19.39524366696468,0.83399209486166,63,253,4.219408568168941,674,342,4.769477232743963,2.4201204949531685,15.038659793814434,24.82962962962963,625
policy,lognormal,15.0,80,6633521,28,9.439240867349163e-05,0,0,28,-0.5097617462020063,-1699.0359000912872,3333,106,505,0.030303030303030304,11,129.26805555555555,0.08509449571841458,19.052601873009266,0.8605577689243028,52,251,4.147517216896801,673,228,5.206235965317546,1.7637768203453204,15.129518072289157,30.440366972477065,566
policy,lognormal,15.0,81,6641440,25,8.868914354957028e-05,0,0,25,-0.3671722459062569,-1239.9406744254295,3377,68,311,0.018418714835652945,8,116.95138888888889,0.06840448904459355,18.880613531060277,0.8727272727272727,47,220,3.544628869640089,550,323,4.702808621815807,2.7618312451754647,14.80547112462006,33.95918367346939,544
policy,lognormal,15.0,82,6649359,21,7.808406955517746e-05,0,0,21,-0.2471897296856639,-714.6255085212543,2891,31,136,0.009408509166378415,4,84.09444444444445,0.04756556781396578,15.48386393242081,0.9141104294478528,36,163,3.7182727698911777,410,129,4.875470700931492,1.5339895620003963,15.209821428571429,40.125,315
policy,lognormal,15.0,83,6657278,23,8.687141170215955e-05,0,0,23,-0.46219632001587435,-1350.9998434064007,2923,88,411,0.028121792678754705,9,93.09305555555555,0.09667745833768482,11.7906280390822,0.8861386138613861,40,202,3.393436176474273,512,211,5.499873185432737,2.2665493010279443,15.069204152249135,34.646341463414636,432
policy,lognormal,15.0,84,6665197,26,5.6706649513614586e-05,0,0,26,-0.3590150592043493,-1446.8306885935276,4030,89,432,0.021439205955334988,4,145.23472222222222,0.02754162323441938,13.754038149190215,0.9241706161137441,40,211,2.2541220283261603,479,205,3.2981093823217207,1.4115081907639933,15.384313725490196,46.72941176470588,426
