policy,delay,delay_mean_s,episode,episode_seed,n_ac,rho,los_pairs,los_seconds,n_aircraft,mean_episode_reward,ep_reward_total,ep_length,ep_los_steps,ep_los_seconds,ep_los_fraction,ep_los_events,ep_flight_hours,ep_los_events_per_fh,ep_exit_deviation_nm,ep_arrival_rate,ep_manoeuvred_exits,ep_exits,ep_mean_drift_deg,ep_turns,ep_speed_changes,ep_turns_per_fh,ep_speed_changes_per_fh,ep_delay_mean_s,ep_focus_hold_steps,ep_discarded
policy,lognormal,120.0,10,6079191,20,9.686706663473617e-05,0,0,20,-0.9037206371479222,-2310.813669187237,2557,138,648,0.05068439577630035,15,70.8,0.21186440677966104,12.43365952301538,0.8963414634146342,25,164,4.00099891047329,1334,257,18.84180790960452,3.629943502824859,117.97,43.93103448275862,1485
policy,lognormal,120.0,11,6087110,16,7.090545193863755e-05,0,0,16,-0.8107486971193998,-2332.524001612513,2877,103,465,0.03232533889468196,10,63.75972222222222,0.156838826322783,16.613631047225695,0.84,26,125,5.814088072619792,1506,321,23.619927244211123,5.034526324961335,126.97058823529412,52.30909090909091,1722
policy,lognormal,120.0,12,6095029,25,5.4635751566909166e-05,0,0,25,-0.8213558371255808,-3659.961610231588,4456,198,913,0.04097845601436266,21,154.40833333333333,0.1360030222893842,20.569646530012978,0.8893805309734514,38,226,3.2798136648400122,2071,428,13.412488531491176,2.7718711209455447,120.97887323943662,56.63636363636363,2349
policy,lognormal,120.0,13,6102948,29,8.97996014105024e-05,0,0,29,-1.1590145025959138,-4260.537311542579,3676,278,1289,0.07013057671381936,32,147.67222222222222,0.2166961363379858,18.43011552041214,0.8392857142857143,54,280,3.17074900011279,2173,509,14.715022008201347,3.4468229186260864,119.80405405405405,37.69072164948454,2518
policy,lognormal,120.0,14,6110867,24,7.225792033344514e-05,0,0,24,-1.091104474788177,-3557.0005878094576,3260,200,918,0.056319018404907974,23,108.40833333333333,0.21216081174571452,23.29538804386653,0.8172043010752689,41,186,5.914652126485353,1787,357,16.48397263433008,3.293104773618264,116.3984962406015,44.50684931506849,2004
policy,lognormal,120.0,15,6118786,30,6.576649339802706e-05,0,0,30,-1.4559377592005245,-5397.161273356344,3707,396,1879,0.10137577555975182,31,154.1236111111111,0.20113725454856762,24.889622797442108,0.8174273858921162,55,241,4.760680262653957,1964,446,12.743018320431833,2.893781146085844,114.05,37.5,2240
policy,lognormal,120.0,16,6126705,27,6.178195181592862e-05,0,3,27,-1.0488166773347898,-4350.4915775847085,4148,284,1335,0.06436837029893924,22,155.2111111111111,0.1417424296656883,16.03466399714103,0.8729508196721312,42,244,3.735312527136233,1936,426,12.473333810580572,2.7446488653446917,121.01428571428572,49.54216867469879,2217
policy,lognormal,120.0,17,6134624,16,7.673893783871535e-05,0,0,16,-1.1154917917129765,-3050.870050334991,2735,205,989,0.0723217550274223,13,60.575,0.21460998761865455,13.704400077070249,0.8904109589041096,23,146,4.311325569786659,1254,246,20.70160957490714,4.061081304168386,117.98837209302326,57.297872340425535,1409
policy,lognormal,120.0,18,6142543,22,7.226780431245577e-05,0,0,22,-0.4800226054029506,-1576.8742587486927,3285,48,221,0.013455098934550989,7,100.11805555555556,0.06991745855587155,17.048003000597383,0.8810810810810811,30,185,3.7953540200581175,1370,367,13.683845460220573,3.6656724700006937,120.83333333333333,50.07692307692308,1627
policy,lognormal,120.0,19,6150462,19,5.888784401448484e-05,0,0,19,-0.5519611966089801,-1969.3975495008413,3568,56,243,0.013621076233183857,7,93.91388888888889,0.07453636605637552,13.577870692100495,0.9137931034482759,25,174,3.931549685994952,1745,294,18.580851252625042,3.1305273743677717,124.35714285714286,61.43103448275862,1924
policy,lognormal,120.0,20,6158381,26,4.847822575301942e-05,0,0,26,-0.5693942307240999,-2419.9254805774244,4250,134,607,0.02856470588235294,17,153.1652777777778,0.11099121319562201,13.61493043968002,0.9004524886877828,35,221,2.5161391048457005,1477,285,9.643177758231394,1.8607350447501336,128.2941176470588,50.59036144578313,1654
policy,lognormal,120.0,21,6166300,17,5.701430381926289e-05,0,0,17,-0.5147509712556363,-1597.787014777495,3104,42,191,0.012306701030927835,5,73.10416666666667,0.06839555428897122,15.681724119674316,0.9097744360902256,20,133,4.416392373482812,1309,343,17.905956112852664,4.691935024223425,113.28421052631579,72.71428571428571,1554
policy,lognormal,120.0,22,6174219,27,4.4774238873528314e-05,0,0,27,-0.9401619541653533,-3992.8678193402557,4247,197,912,0.04294796326818931,18,158.94861111111112,0.11324414774167052,17.83591846885952,0.8938053097345132,33,226,3.845632067875526,2345,346,14.753195914123188,2.1768041732565555,124.96323529411765,62.38235294117647,2547
policy,lognormal,120.0,23,6182138,15,7.941711257824145e-05,0,0,15,-0.7910395092932758,-1953.8675879543912,2470,104,483,0.03910931174089069,13,51.295833333333334,0.25343189017951423,16.12436095068556,0.8376068376068376,27,117,5.177339036121009,1158,273,22.57493298675981,5.322069693769799,119.75294117647059,44.38181818181818,1340
policy,lognormal,120.0,24,6190057,26,6.512842724014486e-05,0,0,26,-0.6817401083774873,-2429.721746257365,3564,111,503,0.028226711560044894,14,128.40416666666667,0.10903072979199792,14.982637859161887,0.8826291079812206,32,213,3.28435843092985,1650,366,12.850050296914041,2.85037479313366,119.74107142857143,55.375,1896
policy,lognormal,120.0,25,6197976,23,9.191914932803656e-05,0,0,23,-1.1929137976161992,-3681.3319794435906,3086,225,1056,0.06843810758263123,26,98.31944444444444,0.26444413052691057,19.636151030888897,0.8404255319148937,42,188,5.621755916815561,1916,365,19.487498234213874,3.712388755473937,119.04285714285714,38.36708860759494,2135
policy,lognormal,120.0,26,6205895,29,5.801971486739717e-05,0,0,29,-1.0986453300543713,-4506.6431438830305,4102,283,1320,0.0643588493417845,30,164.88055555555556,0.18194989638964232,28.546728764647323,0.8360655737704918,62,244,5.1941961821006455,2212,511,13.415772360462961,3.099213235170241,115.58011049723757,40.20792079207921,2537
policy,lognormal,120.0,27,6213814,23,8.963640512817955e-05,0,0,23,-1.095617287783521,-3166.333961694376,2890,194,901,0.06235294117647059,21,92.05416666666666,0.22812655592269046,11.5166175278059,0.8900523560209425,27,191,3.4123133512946455,1523,355,16.544606889059885,3.856425112026434,119.4766355140187,49.39655172413793,1767
policy,lognormal,120.0,28,6221733,21,7.911753872348533e-05,0,0,21,-0.6512140454780648,-2001.8319757995714,3074,74,337,0.02192582953806116,9,89.39583333333333,0.10067583313912841,13.268029683898211,0.8994708994708994,30,189,3.588198574151515,1568,325,17.539967373572594,3.635516196690748,114.84684684684684,55.45454545454545,1774
policy,lognormal,120.0,29,6229652,17,6.323080241592448e-05,0,0,17,-1.0600826532217966,-3141.0249014961832,2963,197,955,0.06446169422882214,12,69.77222222222223,0.1719882156222629,18.40960119657265,0.8296296296296296,27,135,4.844436322153289,1397,237,20.022294768691776,3.3967672585396924,119.64444444444445,60.8936170212766,1540
policy,lognormal,120.0,30,6237571,16,4.5937843759634296e-05,0,0,16,-0.4715419469436481,-1622.575839433093,3441,50,230,0.013368206916594013,4,76.27083333333333,0.05244468724392243,14.372233449578797,0.9148936170212766,19,141,3.70447984787081,1250,294,16.38896476372576,3.8546845124282987,122.46753246753246,103.84375,1464
policy,lognormal,120.0,31,6245490,15,7.243543427813692e-05,0,0,15,-0.43141374409980504,-1209.6841384558534,2804,35,161,0.011483594864479316,3,58.231944444444444,0.051518114818613306,12.554255654567802,0.8796992481203008,21,133,3.1831756279013472,1106,256,18.993011663128772,4.3962124645216685,115.85135135135135,66.8048780487805,1277
policy,lognormal,120.0,32,6253409,20,4.091717418120412e-05,0,0,20,-0.8616450272568678,-3357.8306712200138,3897,229,1109,0.05691557608416731,14,108.01527777777778,0.12961129469853802,11.966317687492966,0.9112426035502958,22,169,2.6037535334685047,1284,294,11.8872073137802,2.7218371886692982,118.50602409638554,67.72727272727273,1488
policy,lognormal,120.0,33,6261328,22,4.586412736647766e-05,0,0,22,-0.6920473681915901,-2786.874751707533,4027,109,510,0.025329029053886266,10,122.775,0.08144980655670943,15.820647474902383,0.8979591836734694,28,196,3.7124880598000884,1605,384,13.072693952351862,3.1276725717776417,115.94392523364486,62.328125,1873
policy,lognormal,120.0,34,6269247,17,4.034264267523054e-05,0,0,17,-0.6878044525785026,-2603.3398530096324,3785,119,554,0.02927344782034346,12,89.19444444444444,0.13453752725007787,16.400176694039363,0.928,24,125,3.792835772793217,1678,384,18.812830893802555,4.305200872002492,117.37704918032787,75.44,1936
policy,lognormal,120.0,35,6277166,27,8.846309314320015e-05,0,0,27,-1.710159743244793,-5363.060954815671,3136,401,1854,0.11823979591836735,43,117.28611111111111,0.36662482533216495,17.844161778014158,0.8362831858407079,51,226,5.2514406966818585,2015,362,17.180209838239822,3.0864694597731095,124.35810810810811,34.72222222222222,2222
policy,lognormal,120.0,36,6285085,19,9.938299514983503e-05,0,0,19,-0.5584995031614974,-1421.3812355460109,2545,60,265,0.02082514734774067,8,66.91527777777777,0.11955416260196351,8.69102368868611,0.8920454545454546,26,176,2.741185124943115,1191,235,17.798625957367317,3.511903526432678,118.13095238095238,45.8,1333
policy,lognormal,120.0,37,6293004,23,4.655527093985881e-05,0,0,23,-0.6789081079707178,-2860.239858880634,4213,146,670,0.031806313790647994,14,134.30555555555554,0.10423991726990693,22.039400468274945,0.8894472361809045,36,199,3.3480448833375958,1820,398,13.551189245087903,2.963391933815926,115.47101449275362,61.0735294117647,2076
policy,lognormal,120.0,38,6300923,30,4.806059630494031e-05,0,0,30,-0.6176810525073538,-3074.1985983291,4977,129,603,0.02423146473779385,14,206.99027777777778,0.0676360269202123,17.78695586108212,0.8916967509025271,43,277,3.007265037362136,2263,474,10.932880637174318,2.289962625727188,117.51875,52.1578947368421,2566
policy,lognormal,120.0,39,6308842,25,7.80374677263863e-05,0,0,25,-1.1136719241541786,-3723.0052424474193,3343,238,1109,0.06634759198324858,25,115.78333333333333,0.21592054124082338,17.967420070658505,0.8483412322274881,44,211,4.814221815156354,1775,407,15.33035842809846,3.5151864114006046,114.04255319148936,44.5945945945946,2038
policy,lognormal,120.0,40,6316761,26,6.845084422527737e-05,0,0,26,-0.9583593022628342,-3620.6814439489876,3778,190,878,0.04647961884595024,18,136.11388888888888,0.1322421991387931,23.673905620573695,0.8539823008849557,46,226,5.275945768882667,2084,479,15.310707944735823,3.519111854860105,125.04575163398692,47.243589743589745,2405
policy,lognormal,120.0,41,6324680,23,9.827900924568421e-05,0,0,23,-1.054930823058805,-2671.084843984894,2532,157,729,0.05758293838862559,16,80.63333333333334,0.19842910293509713,15.318134985658698,0.8777777777777778,32,180,4.48613036703049,1372,355,17.01529557668458,4.402645721372467,109.05607476635514,43.89473684210526,1616
policy,lognormal,120.0,42,6332599,16,9.759533085868229e-05,0,0,16,-1.0905589167673029,-2525.7344512330733,2316,143,667,0.0575993091537133,14,51.28194444444444,0.2730005687511849,13.068923278093257,0.8872180451127819,23,133,5.460602041884642,1376,314,26.832055900116462,6.123012756276576,118.15053763440861,53.853658536585364,1594
policy,lognormal,120.0,43,6340518,15,9.792926009139699e-05,0,0,15,-0.8081803468766924,-2020.450867191731,2500,97,463,0.03704,8,51.9,0.15414258188824664,12.56524881704228,0.8787878787878788,21,132,4.897734591510118,1223,267,23.564547206165702,5.144508670520231,132.4625,47.66,1405
policy,lognormal,120.0,44,6348437,27,6.268754082667058e-05,0,0,27,-0.8583891533876528,-3389.778766727841,3949,173,799,0.04046594074449228,20,147.76944444444445,0.13534597815666297,20.016424035215273,0.8558951965065502,47,229,4.114386599465207,2019,424,13.663176494915128,2.869334736921255,119.19047619047619,45.627906976744185,2291
policy,lognormal,120.0,45,6356356,21,9.49900608757535e-05,0,0,21,-0.451817213589023,-1302.5890267771533,2883,25,111,0.007700312174817898,3,83.85138888888889,0.03577758269425074,14.30117579106176,0.8705882352941177,29,170,4.049683278393155,1240,354,14.78806751362364,4.2217547579215875,115.16494845360825,53.056603773584904,1489
policy,lognormal,120.0,46,6364275,28,8.21596581286479e-05,0,0,28,-1.3853958172654122,-4472.05769813275,3228,298,1355,0.08395291201982652,37,125.2388888888889,0.29543539014328174,26.59294556443945,0.8018867924528302,53,212,6.00929209861299,2132,397,17.02346626447234,3.1699418888346713,121.51351351351352,36.247191011235955,2374
policy,lognormal,120.0,47,6372194,20,6.907355148350297e-05,0,0,20,-0.7868255229581012,-2440.73277221603,3102,112,511,0.0329464861379755,12,85.93333333333334,0.13964313421256788,11.271397004720244,0.9226190476190477,25,168,3.242906163132205,1485,353,17.280837858805274,4.107835531419705,123.58333333333333,61.10204081632653,1737
policy,lognormal,120.0,48,6380113,18,7.08822540889503e-05,0,0,18,-1.196627935786283,-4165.461844472051,3481,259,1224,0.07032461936225223,20,86.78194444444445,0.23046268585055135,24.868233306898468,0.84,41,175,6.760837931647609,1959,475,22.573820079061505,5.473488788950594,122.31944444444444,45.06666666666667,2280
policy,lognormal,120.0,49,6388032,17,4.9499798499020196e-05,0,0,17,-0.5515890925335519,-1911.2562056287572,3465,67,301,0.017373737373737375,8,81.61805555555556,0.0980175274398026,13.447435284867773,0.9,18,140,3.9213306091389426,1253,256,15.351995235259082,3.1365608780736833,111.3855421686747,96.02777777777777,1423
policy,lognormal,120.0,50,6395951,16,6.647018006643115e-05,0,0,16,-0.6624951560874108,-1754.9496684755513,2649,62,289,0.021819554548886372,5,58.68333333333333,0.08520306731042318,12.24568262694482,0.9015151515151515,21,132,5.141239212258976,1150,276,19.596705481397333,4.70320931553536,119.48275862068965,55.48936170212766,1332
policy,lognormal,120.0,51,6403870,22,5.549489229554871e-05,0,0,22,-0.8736640931327628,-3067.4346309891303,3511,168,778,0.044317858160068356,16,107.0513888888889,0.1494609286817079,20.274082000180965,0.8363636363636363,35,165,5.114916734956025,1527,328,14.264177381060497,3.063949037975012,114.23853211009174,49.46969696969697,1741
policy,lognormal,120.0,52,6411789,28,8.284697292497762e-05,0,0,28,-1.5945393932455143,-5831.230561098846,3657,421,1951,0.10669948044845502,46,141.86388888888888,0.3242544692682736,21.818637561899624,0.8110236220472441,59,254,4.470872878851396,2351,456,16.572222983689375,3.214348651876799,120.74705882352941,36.56,2629
policy,lognormal,120.0,53,6419708,16,5.4481345893675785e-05,0,0,16,-0.6818656511224539,-2279.4768717023635,3343,69,308,0.018426562967394557,8,74.07916666666667,0.10799257551043366,12.12497376402741,0.8940397350993378,17,151,4.548974124102714,1665,276,22.475954778109006,3.725743855109961,125.32608695652173,75.13636363636364,1839
policy,lognormal,120.0,54,6427627,24,7.184591920353233e-05,0,0,24,-1.4659757155684034,-4880.233157127215,3329,341,1616,0.09708621207569841,26,110.69305555555556,0.23488375010978807,16.05582576628824,0.8426395939086294,36,197,4.226521187829864,2033,389,18.36610246050766,3.514222261257983,125.87826086956522,52.6031746031746,2298
policy,lognormal,120.0,55,6435546,25,6.836864789355187e-05,0,0,25,-0.5817897077401968,-1970.5217401160464,3387,55,244,0.014408030705639209,9,117.30972222222222,0.07671998389827499,17.437694950199827,0.8679245283018868,41,212,4.1931425179315545,1756,445,14.968921302818986,3.79337698163693,118.57692307692308,46.91549295774648,2065
policy,lognormal,120.0,56,6443465,20,8.033695135756385e-05,0,0,20,-1.235414290153963,-3682.769998948964,2981,237,1100,0.07380073800738007,21,82.56527777777778,0.2543442057631167,14.405623967019382,0.861271676300578,30,173,4.904410861416587,1478,347,17.900987434185073,4.2027352095143575,124.31313131313131,52.14035087719298,1718
policy,lognormal,120.0,57,6451384,17,7.579433222005831e-05,0,0,17,-0.4473665853956454,-1183.284618371482,2645,23,108,0.008166351606805292,2,62.25138888888889,0.03212779723790188,7.431060474172115,0.9236111111111112,17,144,3.848587587833982,982,184,15.774748443809822,2.9557573458869726,112.64,66.88888888888889,1087
policy,lognormal,120.0,58,6459303,30,8.431866422770268e-05,0,0,30,-2.0555329902474373,-7767.859170145066,3779,601,2791,0.14771103466525537,56,157.08194444444445,0.35650182583400386,24.332878892456066,0.7712177121771218,69,271,5.415889669982181,2541,511,16.176270347217923,3.253079160735285,113.88268156424581,37.06,2861
policy,lognormal,120.0,59,6467222,25,5.033751083768813e-05,0,0,25,-1.025845239160633,-4738.379159682964,4619,234,1083,0.0468932669408963,21,160.06944444444446,0.13119305856832972,17.19377871693482,0.9022222222222223,35,225,4.426140935231355,2497,438,15.599479392624728,2.7363123644251623,123.41447368421052,67.34328358208955,2776
policy,lognormal,120.0,60,6475141,29,8.477257044192606e-05,0,0,29,-1.527970218401179,-5115.644291207147,3348,373,1760,0.10513739545997611,31,134.51666666666668,0.23045471440961465,20.57248097297484,0.8333333333333334,52,240,4.113876182205272,1932,401,14.362532523850822,2.9810432412340475,115.29861111111111,38.310344827586206,2179
policy,lognormal,120.0,61,6483060,29,9.68283710221396e-05,0,0,29,-1.8663635864186554,-6321.3734671999855,3387,463,2186,0.12908178328904635,46,136.05833333333334,0.33809027990445273,22.544073195616033,0.8237547892720306,58,261,5.43547338822917,2231,418,16.39737857536596,3.0722116739143748,122.87037037037037,33.01960784313726,2478
policy,lognormal,120.0,62,6490979,27,6.546765824304334e-05,0,0,27,-1.5055203698372939,-5636.668264670829,3744,409,1928,0.10299145299145299,36,140.05,0.25705105319528737,16.916576359759404,0.8849206349206349,43,252,4.681598985933513,2090,407,14.923241699393072,2.9061049625133877,122.31210191082802,41.043956043956044,2335
policy,lognormal,120.0,63,6498898,26,5.920676951901523e-05,0,0,26,-0.6341121206659431,-2480.6466160451696,3912,111,511,0.026124744376278118,13,140.96666666666667,0.09222038306928351,13.740763630776243,0.9120370370370371,33,216,3.0264353813355767,1696,405,12.031213052731141,2.873019626389217,122.85833333333333,59.09090909090909,1974
policy,lognormal,120.0,64,6506817,30,7.89462932625641e-05,0,0,30,-1.3094389819252703,-4884.207402581258,3730,337,1586,0.0850402144772118,34,155.06666666666666,0.21926053310404128,21.088173229299095,0.8531746031746031,49,252,4.07208850864661,2120,443,13.671539122957867,2.856835769561479,120.57241379310345,42.0,2406
policy,lognormal,120.0,65,6514736,29,5.728458187301982e-05,0,0,29,-1.0842404909996823,-4249.138484227755,3919,287,1311,0.06690482265884154,33,157.525,0.20949055705443578,24.17391778302056,0.8197424892703863,58,233,3.694729351754098,2193,417,13.92159974607205,2.647198857324234,122.26666666666667,35.554545454545455,2446
policy,lognormal,120.0,66,6522655,26,6.11177943023936e-05,0,0,26,-1.2194711060724597,-5342.502915703446,4381,334,1562,0.0713079205660808,36,157.86388888888888,0.22804455314880964,20.054903424960628,0.8442622950819673,49,244,4.231804360406703,2404,477,15.228308493603844,3.021590329221728,122.24260355029585,42.10679611650485,2704
policy,lognormal,120.0,67,6530574,19,5.628115579439591e-05,0,0,19,-1.1093097841554724,-3807.151179221581,3432,246,1140,0.06643356643356643,25,90.33611111111111,0.2767442575566557,15.966640029384164,0.8795180722891566,30,166,4.650062220511136,1562,300,17.290981212139847,3.3209310906798684,118.79411764705883,53.140625,1756
policy,lognormal,120.0,68,6538493,19,9.536760240371122e-05,0,0,19,-1.576254229478448,-4260.615182280245,2703,301,1422,0.10521642619311876,26,71.13055555555556,0.36552505174366384,21.012372928709766,0.8461538461538461,31,143,6.541765778082474,1655,339,23.267075409067832,4.765884328503924,123.8859649122807,44.916666666666664,1875
policy,lognormal,120.0,69,6546412,15,8.099109893422256e-05,0,0,15,-0.7679371148762767,-2137.168990700678,2783,114,549,0.03945382680560546,7,57.80138888888889,0.12110435639282024,8.281918490414121,0.890625,18,128,3.511280208618301,1235,232,21.36626859216186,4.0137443833049,126.16438356164383,69.525,1389
policy,lognormal,120.0,70,6554331,20,4.159065409301195e-05,0,0,20,-0.4047154553319373,-1823.2431262703776,4505,54,249,0.011054384017758047,8,124.86666666666666,0.06406833956219968,18.008497468231216,0.9030612244897959,26,196,2.772697674972981,1549,361,12.405232247730913,2.891083822744261,114.83333333333333,68.42857142857143,1796
policy,lognormal,120.0,71,6562250,16,7.533981935524961e-05,0,0,16,-1.1715771572104627,-3056.644803162097,2609,184,872,0.06684553468761978,11,57.80138888888889,0.1903068457601461,14.84839831384584,0.8818897637795275,20,127,5.668803912259672,1384,204,23.944061321094747,3.5293269577336184,118.63529411764706,66.44736842105263,1501
policy,lognormal,120.0,72,6570169,20,8.4356759256604e-05,0,0,20,-0.694635971809225,-2160.3178723266897,3110,82,384,0.024694533762057876,7,86.13888888888889,0.08126410835214447,13.288838343138146,0.9,27,180,4.288223427817726,1544,373,17.924540470815867,4.330216059335698,116.4695652173913,58.60377358490566,1794
policy,lognormal,120.0,73,6578088,19,4.62181382515503e-05,0,0,19,-1.0569703753146764,-3987.9492260622737,3773,232,1099,0.05825602968460111,17,99.3375,0.17113376116773624,19.6049829843203,0.8597560975609756,31,164,5.327336317985672,1604,262,16.146973700767585,2.637473260349817,126.58653846153847,61.721311475409834,1759
policy,lognormal,120.0,74,6586007,20,6.611352719907007e-05,0,0,20,-0.7085110777288582,-2272.1950262764485,3207,107,502,0.03130651699407546,11,88.85694444444445,0.12379448864435656,16.03313408986605,0.8650306748466258,27,163,4.065828029139233,1618,289,18.209043875142626,3.252418838019913,114.10091743119266,57.160714285714285,1790
policy,lognormal,120.0,75,6593926,16,9.157729387656869e-05,0,0,16,-0.34075508048758235,-837.5759878384774,2458,15,68,0.005532953620829943,2,54.4375,0.03673938002296211,10.621090244762442,0.8646616541353384,23,133,3.1335099700698015,956,257,17.56142365097589,4.721010332950631,110.37333333333333,57.904761904761905,1132
policy,lognormal,120.0,76,6601845,23,9.431564691957315e-05,0,0,23,-1.2816403008167783,-3856.455665157686,3009,242,1115,0.07411100033233632,25,95.8236111111111,0.26089603293087704,14.546110856702919,0.8364485981308412,39,214,5.273317116444876,1786,329,18.638412592581858,3.433391793370342,123.68695652173913,44.161764705882355,1990
policy,lognormal,120.0,77,6609764,21,4.596113417619698e-05,0,0,21,-0.8511905661834852,-3309.4289213213906,3888,158,736,0.03786008230452675,15,113.18055555555556,0.13253159896919867,27.124693469886545,0.8164556962025317,37,158,5.549264402773984,2017,422,17.82108234139158,3.7285556510001228,119.64285714285714,56.17391304347826,2294
policy,lognormal,120.0,78,6617683,27,9.822531180978729e-05,0,0,27,-2.0502629500209286,-6318.910411964503,3082,488,2271,0.1473718364698248,50,115.27083333333333,0.43376106994397257,19.94995567085155,0.8356164383561644,53,219,5.1540516580199665,2138,407,18.547623350804265,3.5308151093439366,115.32121212121213,32.96739130434783,2376
policy,lognormal,120.0,79,6625602,30,8.365525397420205e-05,0,0,30,-1.1679835325225199,-3971.1440105765673,3400,254,1188,0.06988235294117646,25,141.31805555555556,0.17690591553725343,14.288790949627273,0.852589641434263,51,251,3.4570164348721524,1956,415,13.84111883163471,2.936638197918407,115.10126582278481,38.89655172413793,2202
policy,lognormal,120.0,80,6633521,28,9.439240867349163e-05,0,0,28,-1.7968047368331421,-5988.750187864863,3333,454,2138,0.1282928292829283,46,129.26666666666668,0.3558535327488396,20.127619454177907,0.8214285714285714,60,252,4.818294044496803,2225,422,17.212480660134087,3.264569365652398,122.60625,32.97029702970297,2477
policy,lognormal,120.0,81,6641440,25,8.868914354957028e-05,0,0,25,-1.09691532686437,-3704.283058820978,3377,243,1123,0.06650873556411016,25,116.93055555555556,0.21380211426535217,16.74663675400529,0.8340425531914893,51,235,3.9099343758691223,1924,430,16.454210713861503,3.6773963653640576,116.97945205479452,36.8021978021978,2201
policy,lognormal,120.0,82,6649359,21,7.808406955517746e-05,0,0,21,-1.4243102048525447,-4117.680802228707,2891,281,1302,0.09007263922518159,25,84.08888888888889,0.2973044397463002,13.909273050682648,0.8562874251497006,26,167,5.0008333918678955,1542,238,18.337737843551796,2.830338266384778,124.88172043010752,46.91803278688525,1678
policy,lognormal,120.0,83,6657278,23,8.687141170215955e-05,0,0,23,-1.108251491492059,-3239.419109631288,2923,210,997,0.06821758467328087,21,93.10416666666667,0.22555381517117923,15.09576154319341,0.8350515463917526,40,194,4.117717489974794,1637,339,17.582456925486685,3.6410830163347505,124.47457627118644,40.291666666666664,1850
